Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000108375	homo sapiens	E-GEOD-48433	'NCI-H460; large cell lung carcinoma; P10' vs 'NCI-H460; large cell lung carcinoma; P0'	1.2	0.0000511215427981322	
ENSG00000108375	homo sapiens	E-GEOD-68086	'glioblastoma' vs 'normal'	-1.2	0.000254773715754925	
ENSG00000108375	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	-1.2	0.000523933801864694	
ENSG00000108375	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 2' vs 'none' in 'B42 subclone 11'	1.2	0.00146711267146831	
ENSG00000108375	homo sapiens	E-GEOD-42619	'E2; 10 nanomolar' vs 'control; E2 '	-1.2	0.00981665820459542	
ENSG00000108375	homo sapiens	E-GEOD-11791	'17beta-estradiol; 100 nanomolar; wild type' vs 'ethanol; wild type'	-1.2	0.0126336830003667	
ENSG00000108375	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour'	-1.2	0.0160336394147908	
ENSG00000108375	homo sapiens	E-GEOD-106937	'neoplasm' vs 'normal tissue adjacent to neoplasm' in 'lung adenocarcinoma'	1.2	0.0282370926153432	
ENSG00000108375	homo sapiens	E-MTAB-8444	'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'HIV-1' at '30 hour'	1.2	0.0331748397011893	
ENSG00000108375	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 3'	-1.1	1.72222622032646e-8	
ENSG00000108375	homo sapiens	E-GEOD-66270	'tumour staging pT1; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.1	3.4240928375487e-8	
ENSG00000108375	homo sapiens	E-GEOD-81089	'tumor tissue' vs 'non-malignant tissue'	1.1	0.00000430819170632837	
ENSG00000108375	homo sapiens	E-GEOD-52687	'RON and MSP and shMBD4' vs 'control'	1.1	0.00000491255442388331	
ENSG00000108375	homo sapiens	E-MTAB-6957	'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm'	1.1	0.00000513798327259134	
ENSG00000108375	homo sapiens	E-GEOD-52989	'12 hour' vs '0 hour'	-1.1	0.00000630045405342277	
ENSG00000108375	homo sapiens	E-GEOD-52989	'4 hour' vs '0 hour'	-1.1	0.0000307746506965171	
ENSG00000108375	homo sapiens	E-GEOD-66270	'tumour staging pT3; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.1	0.0000379074150330092	
ENSG00000108375	homo sapiens	E-GEOD-39870	'10 micromolar doxorubicin' vs 'vehicle'	-1.1	0.000494345575873926	
ENSG00000108375	homo sapiens	E-GEOD-50760	'primary tumor' vs 'normal'	1.1	0.00120013286310862	
ENSG00000108375	homo sapiens	E-TABM-282	'clear cell renal carcinoma' vs 'normal'	-1	0.00000350575722826637	
ENSG00000108375	homo sapiens	E-GEOD-63452	'6 hour' vs '0 hour' in 'MCF-10A-H1047R'	-1	0.0000114457828357981	
ENSG00000108375	homo sapiens	E-GEOD-52989	'48 hour' vs '0 hour'	-1	0.0000528556187355257	
ENSG00000108375	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '48 hour'	1	0.0000558845325499593	
ENSG00000108375	homo sapiens	E-GEOD-17347	'3D cell culture' vs '2D cell culture' in 'A459'	1	0.0000792717972612217	
ENSG00000108375	homo sapiens	E-MTAB-688	'FOXP3 expression' vs 'doxycycline-mediated repression of FOXP3' in 'MOF siRNA'	-1	0.000144826768404997	
ENSG00000108375	homo sapiens	E-GEOD-52989	'24 hour' vs '0 hour'	-1	0.000147942562178413	
ENSG00000108375	homo sapiens	E-GEOD-48433	'SW-620; adenocarcinoma of colon; P04' vs 'SW-620; adenocarcinoma of colon; P0'	1	0.000370193202626526	
ENSG00000108375	homo sapiens	E-GEOD-48433	'UACC-62; melanoma; P01' vs 'UACC-62; melanoma; P0'	-1	0.000399211096396824	
ENSG00000108375	homo sapiens	E-GEOD-7515	'mammosphere cell' vs 'breast tumor cell'	-1	0.000540828156678926	
ENSG00000108375	homo sapiens	E-GEOD-35198	'S100PBP over-expression' vs 'vector control'	-1	0.000878550859874363	
ENSG00000108375	homo sapiens	E-GEOD-50161	'Astrocytoma, Pilocytic' vs 'normal'	-1	0.00117704146165968	
ENSG00000108375	homo sapiens	E-GEOD-66354	'pilocytic astrocytoma' vs 'normal'	-1	0.00235575759304886	
