Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000181449	homo sapiens	E-GEOD-42872	'vemurafenib' vs 'DMSO'	2.1	4.23136041152614e-8	
ENSG00000181449	homo sapiens	E-GEOD-23930	'mkk2CR' vs 'lethal factor (anthrax toxin)'	2.1	0.000192899127117258	
ENSG00000181449	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	-2.1	0.00622136693785523	
ENSG00000181449	homo sapiens	E-GEOD-36035	'lymphangiogenic' vs 'parental pool'	-2.1	0.0358598317543947	
ENSG00000181449	homo sapiens	E-GEOD-33643	'BEZ235; max' vs 'DMSO; '	-2	2.13307497783167e-7	
ENSG00000181449	homo sapiens	E-GEOD-48433	'A549; adenocarcinoma of lung; P04' vs 'A549; adenocarcinoma of lung; P0'	-2	0.00000261527200854495	
ENSG00000181449	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	-2	0.0063747451383819	
ENSG00000181449	homo sapiens	E-GEOD-48433	'KM12; adenocarcinoma of colon; P10' vs 'KM12; adenocarcinoma of colon; P0'	1.9	0.0000564423037693643	
ENSG00000181449	homo sapiens	E-GEOD-39091	'Daunorubicin; 100 nanomolar' vs 'DMSO; 0.065 percent' in 'p53'	-1.9	0.00050891688946629	
ENSG00000181449	homo sapiens	E-MTAB-3619	'UV' vs 'none' in 'brct expression'	-1.9	0.000602763819928191	
ENSG00000181449	homo sapiens	E-GEOD-6400	'1.25 micromolar dose of sapphyrin PCI-2050' vs '5 percent dose of mannitol'	-1.8	8.07243186863417e-9	
ENSG00000181449	homo sapiens	E-GEOD-30531	'MLN4924; 650 millimolar' at '8 hour' vs 'DMSO; ' at '8 hour'	-1.8	2.17291656143911e-8	
ENSG00000181449	homo sapiens	E-GEOD-40584	'Nkx2-1 overexpression' vs 'wild type'	-1.8	2.28865366413039e-7	
ENSG00000181449	homo sapiens	E-GEOD-60052	'small cell lung carcinoma' vs 'normal'	1.8	0.0108597515950407	
ENSG00000181449	homo sapiens	E-MEXP-567	'glioblastoma' vs 'normal'	1.8	0.0180087761927919	
ENSG00000181449	homo sapiens	E-MTAB-5933	'oral squamous cell carcinoma; neoplasm' vs 'normal; 5 mm beyond neoplasm as visible by white light' in 'tongue'	-1.8	0.0436356377141284	
ENSG00000181449	homo sapiens	E-MTAB-3073	'astrocytoma' vs 'normal'	1.7	7.76461636053207e-30	
ENSG00000181449	homo sapiens	E-MTAB-3073	'oligodendroglioma' vs 'normal'	1.7	1.75567917817094e-21	
ENSG00000181449	homo sapiens	E-MTAB-2349	'heat shock' vs 'untreated'	-1.7	1.06752024623213e-7	
ENSG00000181449	homo sapiens	E-GEOD-26656	'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; '	1.7	0.00000290010150327614	
ENSG00000181449	homo sapiens	E-GEOD-6400	'2.25 micromolar dose of sapphyrin PCI-2050' vs '5 percent dose of mannitol'	-1.7	0.0000109437243496526	
ENSG00000181449	homo sapiens	E-GEOD-21354	'astrocytic glioma' vs 'normal'	1.7	0.0276013620914628	
ENSG00000181449	homo sapiens	E-GEOD-50161	'medulloblastoma' vs 'normal'	-1.7	0.0289429986091446	
ENSG00000181449	homo sapiens	E-GEOD-38332	'Nrf2 siRNA knockdown' vs 'vehicle'	1.6	3.58731047792222e-8	
ENSG00000181449	homo sapiens	E-GEOD-54962	'50 uM Enterobactin' vs 'control'	-1.6	4.66503026742271e-8	
ENSG00000181449	homo sapiens	E-GEOD-22866	'glioblastoma' vs 'control'	1.6	9.38763298502274e-7	
ENSG00000181449	homo sapiens	E-GEOD-51704	'KLF5 siRNA' vs 'control' in 'KATOIII'	1.6	0.000058221299573945	
ENSG00000181449	homo sapiens	E-GEOD-44077	'lung carcinoma' vs 'normal'	1.6	0.0000758978527932544	
ENSG00000181449	homo sapiens	E-GEOD-19249	'lung cancer' vs 'normal' in 'lung; Fresh-frozen tissue'	1.6	0.0000770511612749798	
ENSG00000181449	homo sapiens	E-MTAB-11620	'poly I:C' vs 'mock' in 'ncgRNA'	1.6	0.00110636806563494	
ENSG00000181449	homo sapiens	E-GEOD-21354	'oligodendroglioma' vs 'normal'	1.6	0.0263672379024426	
ENSG00000181449	homo sapiens	E-MTAB-5175	'doxycycline-mediated expression of dominant-negative FOS' vs 'wild type'	-1.5	2.8264644717122e-30	
ENSG00000181449	homo sapiens	E-MTAB-7433	'KDM5-inh1' vs 'dimethyl sulfoxide' in '1 micromolar'	1.5	1.9188374791061e-16	
ENSG00000181449	homo sapiens	E-GEOD-38332	'Nrf2 siRNA knockdown' vs 'scrambled siRNA'	1.5	3.51495944452654e-8	
ENSG00000181449	homo sapiens	E-MTAB-339	'17-(allylamino)-17-demethosygeldanamycin (17-AAG); 3 micromolar' vs 'none; 0 micromolar'	1.5	1.18502989646451e-7	
ENSG00000181449	homo sapiens	E-GEOD-30784	'oral squamous cell carcinoma' vs 'normal'	-1.5	0.00000340134954062072	
ENSG00000181449	homo sapiens	E-MTAB-7453	'PLX4720; 1 micromolar' vs 'none'	1.5	0.0000347976615543343	
ENSG00000181449	homo sapiens	E-MTAB-9207	'KRAS-G13D expression' vs 'wild type genotype' in 'CFIm25 siRNA'	1.5	0.0000629569206343209	
ENSG00000181449	homo sapiens	E-GEOD-40517	'Elk1 siRNA knockdown' vs 'control'	-1.5	0.000163802312621557	
ENSG00000181449	homo sapiens	E-GEOD-48433	'KM12; adenocarcinoma of colon; P01' vs 'KM12; adenocarcinoma of colon; P0'	1.5	0.000628807765165421	
ENSG00000181449	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in 'Caki1'	1.5	0.000914260714245883	
ENSG00000181449	homo sapiens	E-GEOD-30979	'hypoxia' vs 'normoxia' in 'squamous cell carcinoma'	-1.5	0.0469405245921603	
ENSG00000181449	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl'	1.4	9.81330967730528e-27	
ENSG00000181449	homo sapiens	E-MTAB-3073	'glioblastoma multiforme' vs 'normal'	1.4	3.01961691054864e-15	
ENSG00000181449	homo sapiens	E-MTAB-7025	'THZ1 (35 nanomolar)' vs 'none'	1.4	1.15004040111452e-12	
ENSG00000181449	homo sapiens	E-GEOD-59612	'non-enhancing margin; glioma' vs 'normal'	1.4	2.9536681867637e-7	
ENSG00000181449	homo sapiens	E-GEOD-33643	'BEZ235; 90 per cent inhibitory concentration' vs 'DMSO; '	-1.4	0.00000100874206593699	
ENSG00000181449	homo sapiens	E-MTAB-688	'MOF siRNA' vs 'control siRNA' in 'doxycycline-mediated repression of FOXP3'	1.4	0.0000100976780376711	
ENSG00000181449	homo sapiens	E-GEOD-51212	'1 micromolar; AZD6244' at '6 hour' vs '; DMSO' at '6 hour'	1.4	0.0000220599688594265	
ENSG00000181449	homo sapiens	E-MEXP-2590	'75 micromolar tetradecylthioacetic acid' vs 'none'	-1.4	0.0000284765688935404	
ENSG00000181449	homo sapiens	E-GEOD-35642	'rotenone; 50 nanomolar' at '4 week' vs 'vehicle; ' at '4 week'	-1.4	0.00012620714700805	
ENSG00000181449	homo sapiens	E-GEOD-23764	'A375M2; thick deformable matrix; H1152' vs 'A375M2; thick deformable matrix; none'	1.4	0.000475571479331049	
ENSG00000181449	homo sapiens	E-GEOD-16179	'foretinib' vs 'DMSO' in 'acquired resistant to lapatinib'	1.4	0.0128321679301734	
ENSG00000181449	homo sapiens	E-MTAB-6756	'siRNA double knockdown of HNF4A and GATA6' vs 'scrambled siRNA'	1.3	5.07617340532716e-23	
ENSG00000181449	homo sapiens	E-GEOD-52687	'RON and MSP and shMBD4' vs 'control'	1.3	4.22404644766934e-11	
ENSG00000181449	homo sapiens	E-GEOD-7578	'Bmi-1 Mel-18 shRNA' vs 'wild type'	-1.3	3.60371224008563e-7	
ENSG00000181449	homo sapiens	E-GEOD-7578	'Mel-18 shRNA' vs 'wild type'	-1.3	4.56848661298184e-7	
ENSG00000181449	homo sapiens	E-GEOD-30531	'MLN4924; 650 millimolar' at '4 hour' vs 'DMSO; ' at '4 hour'	-1.3	0.00000133116215006247	
ENSG00000181449	homo sapiens	E-GEOD-48403	'after androgen ablation therapy' vs 'before androgen ablation therapy'	1.3	0.00000179784428583591	
ENSG00000181449	homo sapiens	E-GEOD-7578	'Bmi-1 shRNA' vs 'wild type'	-1.3	0.00000203712773629822	
ENSG00000181449	homo sapiens	E-GEOD-33643	'BKM120; 90 per cent inhibitory concentration (max)' vs 'DMSO; '	-1.3	0.00000433603441948514	
ENSG00000181449	homo sapiens	E-MTAB-3619	'UV' vs 'none' in '(no brct expression) GFP control'	-1.3	0.0000487259757468193	
ENSG00000181449	homo sapiens	E-MTAB-9207	'CFIm25 siRNA' vs 'scrambled siRNA' in 'KRAS-G13D expression'	1.3	0.00013747349930769	
ENSG00000181449	homo sapiens	E-GEOD-24592	'siERK2; estradiol' at '4 hour' vs 'siERK2; ethanol' at '4 hour'	-1.3	0.000306131790122907	
ENSG00000181449	homo sapiens	E-GEOD-41586	'5-aza-deoxy-cytidine; 10 micromolar' vs 'none'	1.3	0.00418442693367912	
ENSG00000181449	homo sapiens	E-GEOD-49608	'7 hour' vs '0 hour' in 'MDA-LM2'	-1.3	0.0174928091709648	
ENSG00000181449	homo sapiens	E-GEOD-25412	'resveratrol; 250 millimolar' vs 'vehicle; '	-1.3	0.0270478629217655	
ENSG00000181449	homo sapiens	E-GEOD-51403	'17beta-estradiol; 10 nanomolar' vs 'vehicle'	-1.2	3.25480220563015e-44	
ENSG00000181449	homo sapiens	E-MTAB-6485	'neratinib; 250 nanomolar' vs 'none'	1.2	2.6035157140148e-12	
ENSG00000181449	homo sapiens	E-GEOD-19804	'primary tumor' vs 'adjacent normal tissue'	1.2	0.000202405399898472	
ENSG00000181449	homo sapiens	E-GEOD-17636	'overexpressing NF-C2' vs 'wild type'	-1.2	0.000494615876503256	
ENSG00000181449	homo sapiens	E-GEOD-48433	'KM12; adenocarcinoma of colon; P04' vs 'KM12; adenocarcinoma of colon; P0'	1.2	0.00306374595736434	
ENSG00000181449	homo sapiens	E-MEXP-2010	'docosahexaenoic acid; 70 micromolar' at '6 hour' vs 'none; ' at '6 hour'	-1.2	0.00464352477625036	
ENSG00000181449	homo sapiens	E-MTAB-11313	'ERO1 knockout' vs 'wild type genotype' in 'ISRIB; 2.5 milligram per kilogram and paclitaxel; 15 milligram per kilogram'	-1.2	0.047115112669685	
ENSG00000181449	homo sapiens	E-GEOD-68086	'non-small cell lung carcinoma' vs 'normal'	-1.2	0.0495049369751865	
ENSG00000181449	homo sapiens	E-GEOD-50161	'glioblastoma' vs 'normal'	1.1	6.99998862972841e-9	
ENSG00000181449	homo sapiens	E-GEOD-8597	'cycloheximide; 17beta-estradiol' vs 'cycloheximide; control (ethanol vehicle)'	-1.1	1.55806715399756e-8	
ENSG00000181449	homo sapiens	E-GEOD-29406	'control media in hypoxia (1% pO2)' vs 'control'	-1.1	3.23393691334329e-7	
ENSG00000181449	homo sapiens	E-GEOD-39091	'Nutlin; 5 micromolar' vs 'DMSO; 0.065 percent' in 'GL2'	-1.1	0.00000166562851306001	
ENSG00000181449	homo sapiens	E-GEOD-54962	'50 uM Ferric Ammonium Citrate, and 50 uM Enterobactin' vs 'control'	-1.1	0.000087681182167849	
ENSG00000181449	homo sapiens	E-GEOD-44077	'non-small cell lung carcinoma' vs 'normal'	1.1	0.00011847507670956	
ENSG00000181449	homo sapiens	E-GEOD-66354	'supratentorial ependymoma' vs 'normal'	1.1	0.000155105220842029	
ENSG00000181449	homo sapiens	E-GEOD-22139	'DAOY M14; MYC overexpression' vs 'DAOY; wild type'	-1.1	0.0007907009367387	
ENSG00000181449	homo sapiens	E-GEOD-35006	'32 degree celsius; p53 status on' vs '37 degree celsius; p53 status off' in 'BT474'	-1.1	0.00202720733169272	
ENSG00000181449	homo sapiens	E-GEOD-30037	'TFPI beta overexpression' vs 'empty vector'	-1.1	0.00420028218675754	
ENSG00000181449	homo sapiens	E-GEOD-60888	'MeWo; skin; PAEP siRNA' vs 'MeWo; skin; control'	1.1	0.0109027817971514	
ENSG00000181449	homo sapiens	E-GEOD-62673	'deprived of Arginine' vs 'control media' in 'MCF7' at '24 hour'	1.1	0.015685102482957	
ENSG00000181449	homo sapiens	E-MEXP-2351	'subependymal giant cell astrocytoma' vs 'normal'	1.1	0.019625443654631	
ENSG00000181449	homo sapiens	E-GEOD-21293	'invasive' vs 'non-invasive'	-1	1.82293119661621e-7	
ENSG00000181449	homo sapiens	E-MTAB-7025	'JQ1 (1 micromolar) and THZ1 (35 nanomolar)' vs 'none'	1	0.0000105883636498802	
ENSG00000181449	homo sapiens	E-GEOD-7835	'deferoxamine; 1 micromolar polyamide 1' vs 'deferoxamine; none'	-1	0.0000169176923207885	
ENSG00000181449	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '72 hour'	1	0.000017940024946513	
ENSG00000181449	homo sapiens	E-GEOD-29384	'expressing Cyr61' vs 'control'	-1	0.000018343560177236	
ENSG00000181449	homo sapiens	E-GEOD-58252	'Snail overexpression' vs 'control'	-1	0.0000873829546588267	
ENSG00000181449	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-LM2'	-1	0.000144638757550793	
ENSG00000181449	homo sapiens	E-GEOD-24592	'siERK1; estradiol' at '4 hour' vs 'siERK1; ethanol' at '4 hour'	-1	0.000190131499617398	
ENSG00000181449	homo sapiens	E-GEOD-51704	'GATA4 siRNA' vs 'control' in 'AGS'	1	0.000403415205662527	
ENSG00000181449	homo sapiens	E-GEOD-51704	'GATA6 siRNA' vs 'control' in 'KATOIII'	1	0.000657779171235388	
ENSG00000181449	homo sapiens	E-GEOD-41405	'androstenedione' vs 'EtOH'	-1	0.00107063577769813	
ENSG00000181449	homo sapiens	E-GEOD-48433	'NCI-H460; large cell lung carcinoma; P04' vs 'NCI-H460; large cell lung carcinoma; P0'	1	0.0198984265903997	
