Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-16515,'pancreatic cancer' vs 'normal',2.2,0.0000901450860269092,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-22334,'cells p16-transfected' vs 'control',2.2,0.000280569710384451,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-21422,'ductal carcinoma in situ' vs 'normal',2.2,0.000341592204127592,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-7061,'HDAC1 homozygous knockout' vs 'wild type',-2.2,0.00591929300425065,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-7061,'ATAD2 homozygous knockout' vs 'wild type',-2.2,0.023064581701642,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-7591,'SFRP2 overexpression' vs 'wild type' in 'U-2987',-2.1,6.03178400609574e-26,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'NCI-H226; squamous cell lung carcinoma; P10' vs 'NCI-H226; squamous cell lung carcinoma; P0',2.1,0.00129744060797871,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'HOP-62; adenocarcinoma of lung; P10' vs 'HOP-62; adenocarcinoma of lung; P0',2,2.09310466104395e-7,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P10' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',2,0.00000340872744812119,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-18105,'metastatic recurrence; tumor' vs 'metastatic recurrence; normal adjacent tissue',2,0.0270849090001317,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 7 day' vs 'dimethyl sulfoxide; 1 day',-1.9,2.47863212581978e-13,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'COLO 205; adenocarcinoma of colon; P10' vs 'COLO 205; adenocarcinoma of colon; P0',-1.9,1.19434984139079e-7,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '6 hour' vs 'DMSO; normal' at '6 hour',-1.9,0.00000282050071037221,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-65485,'neoplasm' vs 'normal tissue adjacent to neoplasm',1.9,0.0324309677504626,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-7591,'SOX2 overexpression' vs 'wild type' in 'U-2982',-1.8,3.89078145914223e-43,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-7033,'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'BxPC-3',-1.8,7.06899634678896e-10,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-26656,'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; ',1.8,6.95399896447888e-8,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-10289,'SDHB siRNA' vs 'control',-1.8,0.00000217179231691169,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-3619,'UV' vs 'none' in 'brct expression',-1.8,0.0000154574174363049,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-40595,'ovarian cancer' vs 'normal' in 'stromal cell',1.8,0.000582196856053224,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-21422,'invasive ductal carcinoma' vs 'normal',1.8,0.00156100171094592,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-40595,'ovarian cancer' vs 'normal' in 'epithelial cell',-1.8,0.00443294635271628,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-44408,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',1.8,0.0255160565401642,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-9209,'5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; 0.4 millimolar' vs 'none',1.7,1.13640166946147e-10,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-35525,'siRNA-HMGA1' vs 'control',-1.7,3.30731686325909e-8,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-7835,'deferoxamine; 1 micromolar polyamide 1' vs 'deferoxamine; none',-1.7,1.03591389225334e-7,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-779,'breast carcinoma' vs 'normal',1.7,0.0000947981483982447,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-23930,'lethal factor (anthrax toxin)' vs 'lacZ',-1.7,0.000769052046607246,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-3330,'doxycycline-mediated repression of CTNNB1' vs 'wild type',-1.7,0.00246578729070609,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour',-1.7,0.0024915294984361,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-1940,'urothelial carcinoma' vs 'normal',1.7,0.00775081484279483,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-19826,'gastric carcinoma; tumor' vs 'gastric carcinoma; adjacent normal tissue',1.7,0.0126629071648599,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-57116,'3 h DRB 8 min 4sU' vs 'untreated',-1.7,0.0168847646910235,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-5917,'phorbol 13-acetate 12-myristate; 100 nanomolar' at '3 day' vs 'none' at '0 day' in 'none',-1.6,0.00000450257268082818,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-59234,'SOX2 siRNA' vs 'negative control' in 'NTera-2',1.6,0.00000682786169069543,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-28049,'shco2 shRNA targeting Coco' vs 'control',1.6,0.0000203406956594115,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-46538,'PDE1C siRNA; IN1760' vs 'control; IN1760',-1.6,0.000022770013144637,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-68086,'glioblastoma' vs 'normal',-1.6,0.0000395381970591612,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-8446,'KLF5 knockdown by siRNA' vs 'scrambled siRNA',-1.5,2.18732756975809e-15,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-18842,'non-small cell lung cancer' vs 'normal',1.5,3.64982311946107e-15,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-6756,'siRNA knockdown of GATA6' vs 'scrambled siRNA',1.5,5.85348506078666e-10,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-8198,'EPZ004777; 6.4 micromolar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO14',1.5,4.85804127771294e-9,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-7114,'cyclophosphamide resistant' vs 'cyclophosphamide sensitive',1.5,5.10703261536903e-8,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-50760,'primary tumor' vs 'normal',1.5,6.52347421660954e-7,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'HCC-2998; colon carcinoma; P10' vs 'HCC-2998; colon carcinoma; P0',-1.5,9.48579963245908e-7,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-3619,'UV' vs 'none' in '(no brct expression) GFP control',-1.5,0.0000206702065333491,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-5917,'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide; 1 day' vs 'none; none; 0 day',-1.5,0.0000446048332163778,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-6403,'neoplasm' vs 'normal tissue adjacent to tumour',-1.5,0.00932351829577161,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-5231,'squamous cell carcinoma' vs 'normal tissue adjacent to squamous cell carcinoma',1.5,0.024505334982326,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '24 hour' vs 'sulforaphane; normal' at '24 hour',-1.5,0.03057801745023,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-61966,'501Mel; shBRG1 knockdown' vs '501Mel; control',1.4,2.87146159554599e-136,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-29272,'tumor tissue' vs 'adjacent normal tissue' in 'gastric cardia carcinoma',1.4,1.46046203603607e-19,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-42937,'doxycycline-mediated expression of dominant-negative Sox2' vs 'control' at '24 hour',1.4,0.0000751738530883589,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-52777,'SUZ12 overexpression' vs 'wild type',-1.4,0.000238132457890114,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-62500,'mutated SUZ12 with re-expressed SUZ12' vs 'mutated SUZ12 without re-expressed SUZ12' in 'DMSO control',-1.4,0.000238132457890115,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour',-1.4,0.000773558897495847,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-63452,'24 hour' vs '0 hour' in 'MCF-10A',-1.4,0.00405827975052918,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-53757,'tumor' vs 'normal' in 'stage 3',1.4,0.0122199597399185,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-1692,'serum deprivation' vs 'asynchronous growth',-1.3,7.89137144490706e-7,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-19639,'long term estrogen deprived' vs 'control' in 'HCC-1428',1.3,0.0000100159096854393,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-688,'FOXP3 expression' vs 'doxycycline-mediated repression of FOXP3' in 'MOF siRNA',-1.3,0.0000457619409860482,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-688,'MOF siRNA' vs 'control siRNA' in 'doxycycline-mediated repression of FOXP3',1.3,0.0000799086288134885,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MEXP-2590,'75 micromolar tetradecylthioacetic acid' vs 'none',-1.3,0.000165816495519666,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-44097,'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'DLD1',-1.3,0.00142427277138434,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-6087,'hypoxia' vs 'normoxia' in 'SW684',-1.3,0.00321974536051929,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-22866,'glioblastoma' vs 'control',1.3,0.0050122852599418,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-5933,'oral squamous cell carcinoma; neoplasm' vs 'normal; 5 mm beyond neoplasm as visible by narrow band imaging' in 'mouth floor',1.3,0.0144526337709976,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-13487,'doxycycline' vs 'none' in 'shB-Raf (doxycycline inducible)',-1.3,0.0176012252053174,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-10780,'breast carcinoma' vs 'normal',1.2,3.30802963434209e-13,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-21293,'invasive' vs 'non-invasive',1.2,1.49571173189388e-8,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-27473,'estrogen receptor alpha knockdown' vs 'control',1.2,4.04532198971938e-7,
