Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000169884	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA'	1.5	0.00662192510761461	
ENSG00000169884	homo sapiens	E-MTAB-6564	'RNPS1 knockdown and rescue with RNPS1 loss of function mutant' vs 'wild type phenotype'	-1.4	0.00000241364820800026	
ENSG00000169884	homo sapiens	E-MEXP-567	'astrocytoma' vs 'normal'	-1.4	0.0015150460991932	
ENSG00000169884	homo sapiens	E-GEOD-59612	'non-enhancing margin; glioma' vs 'normal'	-1.4	0.0026898216111424	
ENSG00000169884	homo sapiens	E-GEOD-40595	'ovarian cancer' vs 'normal' in 'epithelial cell'	1.3	8.03600896797288e-11	
ENSG00000169884	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled'	-1.3	2.92642591409221e-7	
ENSG00000169884	homo sapiens	E-GEOD-48433	'UACC-62; melanoma; P04' vs 'UACC-62; melanoma; P0'	-1.3	0.000421770192076144	
ENSG00000169884	homo sapiens	E-MTAB-8579	'ERBB2 siRNA' vs 'scrambled siRNA'	-1.3	0.000426371650170014	
ENSG00000169884	homo sapiens	E-MEXP-567	'glioblastoma' vs 'normal'	-1.3	0.000792089615262914	
ENSG00000169884	homo sapiens	E-GEOD-28877	'MPS-1 shRNA' vs 'control shRNA'	1.3	0.000941856849976695	
ENSG00000169884	homo sapiens	E-GEOD-63252	'p53KO; tunicamycin' vs 'p53KO; control'	-1.3	0.0155628864207644	
ENSG00000169884	homo sapiens	E-MTAB-7025	'THZ1 (35 nanomolar)' vs 'none'	-1.3	0.0192270153748575	
ENSG00000169884	homo sapiens	E-MTAB-4054	'esophageal adenocarcinoma' vs 'normal'	-1.3	0.0369612923819595	
ENSG00000169884	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '6 hour' vs 'DMSO; prostate carcinoma' at '6 hour'	-1.2	1.5232662040215e-15	
ENSG00000169884	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl'	-1.2	6.3745204475009e-7	
ENSG00000169884	homo sapiens	E-GEOD-66270	'tumour staging pT3; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.2	0.0000413342669489771	
ENSG00000169884	homo sapiens	E-GEOD-66354	'pilocytic astrocytoma' vs 'normal'	-1.2	0.000192934250477526	
ENSG00000169884	homo sapiens	E-GEOD-50161	'Astrocytoma, Pilocytic' vs 'normal'	-1.2	0.000272670221207677	
ENSG00000169884	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC overexpression' vs 'DAOY; vector control'	1.2	0.000629982016622905	
ENSG00000169884	homo sapiens	E-GEOD-63252	'wild type; tunicamycin' vs 'wild type; control'	-1.2	0.0121929656377423	
ENSG00000169884	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'scrambled siRNA'	1.2	0.0232337031453505	
ENSG00000169884	homo sapiens	E-MTAB-11313	'ERO1 knockout' vs 'wild type genotype' in 'ISRIB; 2.5 milligram per kilogram and paclitaxel; 15 milligram per kilogram'	-1.2	0.0330306739553516	
ENSG00000169884	homo sapiens	E-MTAB-7884	'DGAT2 homozygous knockout' vs 'wild type genotype' in 'fatty acids (800 micromolar) and fructose (5.5 millimolar)'	-1.2	0.0458481689433116	
ENSG00000169884	homo sapiens	E-MTAB-3073	'glioblastoma multiforme' vs 'normal'	-1.1	1.15092009937901e-27	
ENSG00000169884	homo sapiens	E-GEOD-66270	'tumour staging pT1; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.1	8.58133026504625e-8	
ENSG00000169884	homo sapiens	E-MTAB-6738	'dexamethasone; 1 micromolar' vs 'ethanol'	-1.1	0.00000179571536561746	
ENSG00000169884	homo sapiens	E-GEOD-48433	'HCT-116; colon carcinoma; P10' vs 'HCT-116; colon carcinoma; P0'	1.1	0.0000206748676859528	
ENSG00000169884	homo sapiens	E-GEOD-50161	'glioblastoma' vs 'normal'	-1.1	0.00014150574117932	
