Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000183579	homo sapiens	E-GEOD-48433	'HCT-116; colon carcinoma; P10' vs 'HCT-116; colon carcinoma; P0'	-1.2	0.00000174802997424443	
ENSG00000183579	homo sapiens	E-GEOD-48433	'COLO 205; adenocarcinoma of colon; P10' vs 'COLO 205; adenocarcinoma of colon; P0'	-1.2	0.00000466054252633985	
ENSG00000183579	homo sapiens	E-GEOD-10879	'MCF-7 clone 2A' vs 'MCF-7'	1.2	0.0000135919949512601	
ENSG00000183579	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide and interferon gamma; 1 day' vs 'none; none; 0 day'	-1.2	0.0000943266207093039	
ENSG00000183579	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4; 2 day' vs 'none; 3 day' in 'none; none; 0 day'	-1.2	0.000289413418499022	
ENSG00000183579	homo sapiens	E-MEXP-1482	'miR15a/miR16-1' vs 'empty vector'	-1.2	0.000473801657520812	
ENSG00000183579	homo sapiens	E-GEOD-48433	'A549; adenocarcinoma of lung; P04' vs 'A549; adenocarcinoma of lung; P0'	-1.2	0.00052574031172408	
ENSG00000183579	homo sapiens	E-GEOD-49284	'EPZ6438; 10x lowest cytotoxic concentration' vs 'DMSO' in 'SUDHL6' at '2 day'	1.2	0.00071342066808245	
ENSG00000183579	homo sapiens	E-GEOD-66354	'supratentorial ependymoma' vs 'normal'	1.2	0.000794822736813861	
ENSG00000183579	homo sapiens	E-GEOD-48433	'AsPC-1; pancreatic adenocarcinoma; P10' vs 'AsPC-1; pancreatic adenocarcinoma; P0'	-1.2	0.00117458659169592	
ENSG00000183579	homo sapiens	E-GEOD-41827	'casiopeina II-gly' vs 'control'	-1.2	0.00159771434798987	
ENSG00000183579	homo sapiens	E-GEOD-44097	'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'DLD1'	-1.2	0.00261252683783505	
ENSG00000183579	homo sapiens	E-GEOD-35493	'medulloblastoma' vs 'normal'	-1.2	0.00816366994525342	
ENSG00000183579	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 35 day' vs 'dimethyl sulfoxide; 1 day'	-1.1	1.96923125071985e-9	
ENSG00000183579	homo sapiens	E-GEOD-30531	'MLN4924; 650 millimolar' at '8 hour' vs 'DMSO; ' at '8 hour'	1.1	0.00000118809021374076	
ENSG00000183579	homo sapiens	E-GEOD-49284	'EPZ6438; 10x lowest cytotoxic concentration' vs 'DMSO' in 'SUDHL6' at '6 day'	1.1	0.00000194385219553385	
ENSG00000183579	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '72 hour'	1.1	0.00000412761427751176	
ENSG00000183579	homo sapiens	E-GEOD-40584	'Nkx2-1 overexpression' vs 'wild type'	-1.1	0.0000134085520480707	
ENSG00000183579	homo sapiens	E-GEOD-48433	'HOP-92; large cell undifferentiated lung; P10' vs 'HOP-92; large cell undifferentiated lung; P0'	1.1	0.0000298201954660702	
ENSG00000183579	homo sapiens	E-CURD-45	'neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.1	0.0000633407065791756	
ENSG00000183579	homo sapiens	E-GEOD-44097	'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'SW480'	-1.1	0.000679212247071752	
ENSG00000183579	homo sapiens	E-MEXP-2280	'Pick disease' vs 'normal'	1.1	0.00163053691145572	
ENSG00000183579	homo sapiens	E-GEOD-8961	'human metapneumovirus' at '48 hour' vs 'none' at '48 hour'	-1.1	0.00335622235735825	
ENSG00000183579	homo sapiens	E-GEOD-57116	'3 h DRB 8 min 4sU' vs 'untreated'	-1.1	0.0069121777323027	
ENSG00000183579	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 2'	-1	1.88761652827858e-10	
ENSG00000183579	homo sapiens	E-GEOD-54962	'50 uM Enterobactin' vs 'control'	-1	1.54241272801521e-7	
ENSG00000183579	homo sapiens	E-MTAB-6957	'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm'	-1	2.0196848164652e-7	
ENSG00000183579	homo sapiens	E-GEOD-38332	'Nrf2 siRNA knockdown' vs 'scrambled siRNA'	1	3.93439730551e-7	
ENSG00000183579	homo sapiens	E-GEOD-46699	'neoplasm' vs 'normal tissue adjacent to neoplasm' in 'smoker; non-obese'	-1	0.00000479051446948823	
ENSG00000183579	homo sapiens	E-GEOD-49284	'EPZ6438; lowest cytotoxic concentration' vs 'DMSO' in 'SUDHL6' at '6 day'	1	0.0000174186767895645	
ENSG00000183579	homo sapiens	E-GEOD-37827	'SARS coronavirus Urbani' vs 'none' at '60 hour'	1	0.0000513407880742934	
ENSG00000183579	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '30 hour'	1	0.000167852737702875	
ENSG00000183579	homo sapiens	E-MTAB-5627	'brefeldin A' vs 'ethanol' at '20 hour'	-1	0.00027605296468474	
ENSG00000183579	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4 and interleukin-13; 2 day' vs 'none; none; 0 day'	-1	0.000378784317551537	
ENSG00000183579	homo sapiens	E-GEOD-37827	'SARS coronavirus Urbani' vs 'none' at '72 hour'	1	0.000464019349050367	
ENSG00000183579	homo sapiens	E-GEOD-45417	'PMA' vs 'vehicle' in 'ZXDC1 knockdown'	-1	0.000665977551373674	
ENSG00000183579	homo sapiens	E-GEOD-23930	'lethal factor (anthrax toxin)' vs 'lacZ'	-1	0.00200109774359269	
ENSG00000183579	homo sapiens	E-GEOD-11791	'zinc; 75 millimolar; p-delta-MT-Myc' vs 'zinc; 75 millimolar; empty vector'	1	0.00225106459204186	
ENSG00000183579	homo sapiens	E-MEXP-3496	'Enterococcus faecalis' at '5 day' vs 'none' at '5 day'	-1	0.00452126929548075	
ENSG00000183579	homo sapiens	E-GEOD-35493	'glioblastoma' vs 'normal'	-1	0.00897913932146906	
ENSG00000183579	homo sapiens	E-GEOD-40968	'MCF-7; ACSL4-induced' vs 'MCF-7; control induced'	-1	0.00956564574106104	
ENSG00000183579	homo sapiens	E-GEOD-55541	'CA-PDGFRA + sh-p53 + H3.3-K27M' vs 'mock'	-1	0.019062810863024	
ENSG00000183579	homo sapiens	E-MTAB-3330	'doxycycline-mediated repression of CTNNB1' vs 'wild type'	-1	0.0408685283745619	
ENSG00000183579	homo sapiens	E-GEOD-9599	'EGFR inhibition resistant' vs 'EGFR inhibition sensitive'	-1	0.0456726004041715	
