Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-71404,'hepatocyte growth factor (mouse); 1 nanogram' vs 'none' at '16 hour',-1.1,0.00057276644599137,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-66270,'tumour staging pT3; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm',1.1,0.00100737067444661,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-48433,'HCT-15; adenocarcinoma of colon; P04' vs 'HCT-15; adenocarcinoma of colon; P0',1.1,0.00279784534361239,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-40595,'ovarian cancer' vs 'normal' in 'epithelial cell',1.1,0.0100303555526114,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-61966,'501Mel; shBRG1 knockdown' vs '501Mel; control',-1.1,0.0300501013106146,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-MTAB-8480,'MEF2D-HNFNPUL1 knockdown by siRNA' vs 'luciferase siRNA',1,9.63798161516976e-9,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '6 hour' vs 'DMSO; prostate carcinoma' at '6 hour',-1,1.96762668929958e-8,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-50627,'stem cell from lung adenocarcinoma cell' vs 'stem cell from normal lung epithelial cell',-1,0.000233290069535369,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-56026,'control; interferon gamma; 250 micromolar' vs 'control; none; ',1,0.00068148635116634,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-48433,'SW-620; adenocarcinoma of colon; P04' vs 'SW-620; adenocarcinoma of colon; P0',-1,0.000862669397533049,
