Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '48 hour',2.4,0.0000069954514092445,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7025,'JQ1 (1 micromolar) and THZ1 (35 nanomolar)' vs 'none',2.3,1.19439794559658e-12,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-52194,'triple-negative breast cancer; breast carcinoma' vs 'normal',2.3,0.00000193060082920487,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-9767,"after autologous stem cell transplantation vs ""before autologous stem cell transplantation""",-2.3,0.00020215460837546,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7061,'KDM1A homozygous knockout' vs 'wild type',-2.2,0.0450244276324622,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-LM2',-2.1,7.12144954093179e-35,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '60 hour',2.1,0.00000178211035258941,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '72 hour',2.1,0.0000100964614648841,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-8480,'MEF2D-HNFNPUL1 knockdown by siRNA' vs 'luciferase siRNA',-2,4.2550046692015e-42,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '6 hour' vs 'DMSO; normal' at '6 hour',2,0.0247289824365382,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-38959,'breast cancer; breast' vs 'normal; breast',1.9,6.80909070420152e-12,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-63452,'24 hour' vs '0 hour' in 'MCF-10A',1.8,2.76615106420765e-14,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour',1.8,0.00541101757145748,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33294,'liver tumor' vs 'adjacent non-tumor tissue',1.8,0.0282404944225475,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-55048,'tumor' vs 'paratumoral tissue',1.8,0.0438440168077052,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-41678,'Cal51; cocultured with fibroblast HFF1' vs 'Cal51; normal',-1.7,2.01851123478658e-8,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-52567,'shRNA mediated knockdown of MBD4 and retrovirus mediated expression of RON and MSP' vs 'none',1.7,0.00000283823386862935,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-60052,'small cell lung carcinoma' vs 'normal',1.7,0.0000325213122178727,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani' vs 'mock' at '48 hour',1.7,0.0000331278347364469,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7033,'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'BxPC-3',1.7,0.000118876575424412,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '24 hour' vs 'sulforaphane; normal' at '24 hour',1.7,0.00100753061653948,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7061,'MTF2 homozygous knockout' vs 'wild type',-1.7,0.0155001386749136,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-6957,'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm',1.6,2.71980752049783e-14,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-52194,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',1.6,0.00113247426927783,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-57116,'3 h DRB 0 min 4sU' vs 'untreated',-1.6,0.00217873995558596,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7061,'DNMT1 homozygous knockout' vs 'wild type',-1.6,0.0422922426915104,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-MB-231',-1.5,1.86539467172376e-11,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-37827,'SARS coronavirus Urbani' vs 'none' at '48 hour',1.5,0.0000138222734632129,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-65485,'neoplasm' vs 'normal tissue adjacent to neoplasm',1.5,0.0263859512745123,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-59612,'contrast-enhancing core; glioma' vs 'normal',1.4,3.080297942518e-11,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-8135,'neoplasm' vs 'normal tissue adjacent to neoplasm',1.4,1.28426093594045e-7,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '36 hour',1.4,0.00000162285813154931,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-48433,'NCI-H460; large cell lung carcinoma; P04' vs 'NCI-H460; large cell lung carcinoma; P0',-1.4,0.000004723751396556,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7025,'JQ1 (1 micromolar)' vs 'none',1.4,0.00000531549577494926,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-53965,'10 micromolar; Nutlin-3' vs 'DMSO control',-1.4,0.0000183523324633229,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-45581,'inflammatory breast cancer' vs 'normal',1.4,0.0000866047141101067,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-25412,'resveratrol; 250 millimolar' vs 'vehicle; ',-1.4,0.00193610948652076,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-8887,"'neoplasm; grade 2, focal grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma'",1.4,0.00569078561364336,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-5537,'estrogen receptor alpha shRNA' vs 'scrambled shRNA',1.3,1.68021265334046e-15,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7847,'AD80; 0.05 micromolar' vs 'vehicle' in 'HuH-7',1.3,2.07296681427071e-13,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-5102,'154; 1 micromolar' vs 'DMSO',1.3,7.41133011265981e-8,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-43767,'lung adenocarcinoma' vs 'normal' in 'adult',1.3,7.82148068334831e-8,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-48433,'NCI-H460; large cell lung carcinoma; P01' vs 'NCI-H460; large cell lung carcinoma; P0',-1.3,9.11642274031865e-7,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani' vs 'mock' at '54 hour',1.3,0.000304908333717925,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-25412,'resveratrol; 150 millimolar' vs 'vehicle; ',-1.3,0.000564118149705411,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MEXP-3628,'osteosarcoma' vs 'normal',1.3,0.000659763338690335,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA',1.3,0.0012212436595716,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7591,'SOX2 overexpression' vs 'wild type' in 'U-2982',1.3,0.00149379409611975,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-8887,'neoplasm; grade 2 and grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma',1.3,0.00788099247877843,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-5285,'gefitinib; 24 hour' vs 'none; 2 hour',1.3,0.0220797136410547,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-5873,'MED13 and MED13L knockdown by siRNA' vs 'wild type phenotype',-1.2,8.00729749806722e-17,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-37827,'SARS coronavirus Urbani' vs 'none' at '54 hour',1.2,0.00000294185266759149,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-28542,'10 nanomolar 17beta-estradiol and 7.5 micromolar CG-1521' vs 'vehicle' in 'SUM149PT',-1.2,0.00000629835266334379,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani' vs 'mock' at '36 hour',1.2,0.0000150827019812773,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-81089,'tumor tissue' vs 'non-malignant tissue',1.2,0.000035730034253154,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-37827,'SARS coronavirus Urbani' vs 'none' at '60 hour',1.2,0.0000821303842119229,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7354,'7 day' vs '3 day' in 'hypoxia',-1.2,0.0000998106984426442,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-1776,'EGR2-E356K' vs 'wild type genotype',1.2,0.000114558779442229,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7354,'hypoxia' vs 'normoxia' at '7 day',-1.2,0.000699159069398085,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P10' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',-1.2,0.00166515205450083,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7033,'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl',1.2,0.00231618741288896,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-3082,'hypoxia' vs 'normoxia' in 'NCH421k' at '7 day',-1.2,0.00274298314553772,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-49608,'4 hour' vs '0 hour' in 'MDA-MB-231',-1.1,5.51736745133243e-24,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-49608,'2 hour' vs '0 hour' in 'MDA-MB-231',-1.1,3.21660516090617e-19,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in 'Caki1',-1.1,1.63578376298878e-14,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-3649,'Listeria monocytogenes EGD-e' vs 'none',-1.1,1.21920523873609e-13,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-28542,'7.5 micromolar CG-1521' vs 'vehicle' in 'SUM149PT',-1.1,0.00000538828963590669,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-339,'17-(allylamino)-17-demethosygeldanamycin (17-AAG); 3 micromolar' vs 'none; 0 micromolar',-1.1,0.0000629838497226025,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-5690,'DMSO-mediated cell differentiation during experiment' vs 'not cultured with DMSO' in 'interferon gamma',-1.1,0.0000690658499943881,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-7835,'deferoxamine; 100 nanomolar echinomycin' vs 'deferoxamine; none',1.1,0.0000769507883439855,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-63452,'6 hour' vs '0 hour' in 'MCF-10A-H1047R',-1.1,0.000207491088101691,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-3645,'Cisplatin' vs 'None' in 'A2780cis; Hypoxia',-1.1,0.000227150461499763,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-45581,'non-inflammatory breast cancer' vs 'normal',1.1,0.00254112773186724,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 1 day' vs 'dimethyl sulfoxide; 1 day',1.1,0.00595074830113071,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7284,'TIGAR knockdown' vs 'wild type',1.1,0.0241450236554546,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-4363,'expression of estrogen receptor beta fused to N terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag',-1,7.87801318698619e-32,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-48121,'GLV-1h153' at '24 hour' vs 'control',1,0.0000024985996845321,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-54962,'50 uM Enterobactin' vs 'control',-1,0.00000493030724797362,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-6235,'DDX3 siRNA 6' vs 'scrambled siRNA',-1,0.0000411909582166266,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-6235,'DDX3 siRNA 8' vs 'scrambled siRNA',-1,0.0000701827206626136,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-56677,'Human betacoronavirus 2c England-Qatar/2012; 24 hour' vs 'mock; 18 hour',1,0.000103420368831234,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '30 hour',1,0.000205125945520791,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani' vs 'mock' at '60 hour',1,0.00028366777625489,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-48433,'MOLT-4; acute lymphoblastic leukemia; P04' vs 'MOLT-4; acute lymphoblastic leukemia; P0',-1,0.000442751930726623,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-58365,'BCL6 RD2 mutant' vs 'wild type',1,0.000814947345709246,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-3645,'Cisplatin' vs 'None' in 'A2780; Hypoxia',-1,0.000834270203802061,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-63452,'6 hour' vs '0 hour' in 'MCF-10A',-1,0.00321230501136127,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-7025,'THZ1 (35 nanomolar)' vs 'none',1,0.00324454918996017,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-9207,'CFIm25 siRNA' vs 'scrambled siRNA' in 'KRAS-G13D expression',-1,0.00647212296249711,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-8579,'ERBB2 siRNA' vs 'scrambled siRNA',1,0.0123346098736044,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 7 day' vs 'dimethyl sulfoxide; 1 day',1,0.0131409032508186,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-MTAB-9209,'5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; 0.4 millimolar' vs 'none',1,0.0133454195396628,
ENSG00000233822,H2BC15,H2BC15,homo sapiens,E-GEOD-63252,'wild type; tunicamycin' vs 'wild type; control',-1,0.0155177183463065,
