Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-31812,'doxycycline induced RNA interference' vs 'control',-1.3,0.00664513329663197,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-8887,'neoplasm; grade 2 and grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma',1.3,0.00685424632159549,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MEXP-3982,'MDA-MB-231; docetaxel resistant' vs 'MDA-MB-231; control',-1.3,0.0136870610857727,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-6823,'doxycycline; 250 nanogram per milliliter; amoeboid' vs 'none; mesenchymal' in 'doxycycline-mediated expression of EGFP-RhoA G14V',-1.3,0.0193214341051098,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-28542,'10 nanomolar 17beta-estradiol and 5 micromolar CG-1521' vs 'vehicle' in 'SUM190PT',-1.3,0.0325215645369739,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-49608,'2 hour' vs '0 hour' in 'MDA-MB-231',-1.2,1.95391211223317e-131,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in '769P',-1.2,7.59437520937135e-49,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in '786-0',-1.2,3.22176618587599e-40,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-7433,'KDM5-inh1' vs 'dimethyl sulfoxide' in '1 micromolar',-1.2,1.86824419505577e-17,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-52567,'shRNA mediated knockdown of MBD4 and retrovirus mediated expression of RON and MSP' vs 'none',1.2,0.00000655161041279355,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-2581,'chronic myelogenous leukemia' vs 'normal' in 'common myeloid progenitor',1.2,0.000021648329840524,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-48937,'KDEL-bodipy peptide for 6 hours' vs 'untreated',1.2,0.000026975219891517,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-1900,'antofine N-oxide; 50 micromolar' vs 'none' in 'MCF-7',1.2,0.000258163975493098,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-3645,'Cisplatin' vs 'None' in 'A2780cis; Hypoxia',-1.2,0.000439167392225895,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '54 hour',1.2,0.000861161519322294,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-31986,'pemetrexed; low folate conditions' vs 'control; low folate conditions',-1.2,0.00140996197693743,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-49608,'2 hour' vs '0 hour' in 'MDA-LM2',-1.1,2.30809210428601e-146,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-44077,'non-small cell lung carcinoma' vs 'normal',1.1,5.35519294646097e-23,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-5243,'ZEB1 knockout' vs 'wild type',-1.1,9.11890322946617e-18,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-43458,'smoker; lung adenocarcinoma' vs 'never smoked; normal',1.1,6.38139222903497e-12,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-6564,'RNPS1 knockdown and rescue with RNPS1 loss of function mutant' vs 'wild type phenotype',-1.1,0.0000157933006376271,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P01' vs 'HOP-92; large cell undifferentiated lung; P0',1.1,0.0000664057088745481,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-5627,'golgicide A' vs 'DMSO' at '20 hour',-1.1,0.000066759892878041,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '60 hour',1.1,0.0000784372232889398,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-40776,'expressing O6-methylguanine methyltransferase' vs 'control',1.1,0.00278512471849173,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-5162,'RNH1 knockout' vs 'wild type genotype',1.1,0.00563900722343468,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-6204,'PTBP1/2 knock down by siRNA' vs 'scrambled siRNA' in 'cytoplasmic RNA',1.1,0.0194710943714488,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-28542,'5 micromolar CG-1521' vs 'vehicle' in 'SUM190PT',-1.1,0.0460856701777508,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-33552,'Lot II; Zoledronate; 100 micromolar' at '24 hour' vs 'Lot II; control; ' at '24 hour',-1,0.00000884163744838798,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-54962,"'50 uM Ferric Ammonium Citrate, and 50 uM Enterobactin' vs 'control'",-1,0.0000495863436463784,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-41678,'MDAMB231; cocultured with fibroblast HFFF2' vs 'MDAMB231; normal',1,0.000127484449674949,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-2601,'palmitate' vs 'none' in 'SKBR3',-1,0.000518220535351635,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-7474,'soluble LRIG1 expression' vs 'control',-1,0.000754077373978289,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-42619,'DEX; 100 nanomolar' vs 'control; DEX ',-1,0.00125056244502276,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-71404,'hepatocyte growth factor (mouse); 1 nanogram' vs 'none' at '16 hour',1,0.00187995773243496,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-50627,'stem cell from lung adenocarcinoma cell' vs 'stem cell from normal lung epithelial cell',1,0.00248293857105913,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '48 hour',1,0.00377055614159172,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-71404,'hepatocyte growth factor (human); 1 nanogram' vs 'none' at '16 hour',1,0.00464616668425581,
