Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000274641	homo sapiens	E-MTAB-7039	'neoplasm' vs 'normal tissue adjacent to tumour'	1.6	0.00281782943664176	
ENSG00000274641	homo sapiens	E-MTAB-8480	'MEF2D-HNFNPUL1 knockdown by siRNA' vs 'luciferase siRNA'	-1.6	0.00474989175737762	
ENSG00000274641	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 1' vs 'none' in 'B42 subclone 16'	-1.6	0.0361090452840243	
ENSG00000274641	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-MB-231'	-1.5	5.9046551211063e-267	
ENSG00000274641	homo sapiens	E-GEOD-49608	'2 hour' vs '0 hour' in 'MDA-MB-231'	-1.5	4.33235779241443e-254	
ENSG00000274641	homo sapiens	E-MTAB-6235	'DDX3 siRNA 6' vs 'scrambled siRNA'	-1.5	1.34329686239131e-11	
ENSG00000274641	homo sapiens	E-GEOD-45581	'inflammatory breast cancer' vs 'normal'	1.5	0.0000874204987390817	
ENSG00000274641	homo sapiens	E-MTAB-779	'breast carcinoma' vs 'normal'	1.5	0.000196218503859923	
ENSG00000274641	homo sapiens	E-MTAB-73	'doxycycline-mediated repression of FOXP3' vs 'expression of FOXP3'	-1.4	4.82252081017896e-8	
ENSG00000274641	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '36 hour'	1.4	0.00000218525708509249	
ENSG00000274641	homo sapiens	E-GEOD-41678	'MDAMB231; cocultured with fibroblast CCD1112Sk' vs 'MDAMB231; normal'	1.4	0.00000367920533358056	
ENSG00000274641	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	1.4	0.000276604946363356	
ENSG00000274641	homo sapiens	E-MTAB-6235	'DDX3 siRNA 8' vs 'scrambled siRNA'	-1.3	2.89648371812047e-9	
ENSG00000274641	homo sapiens	E-MTAB-5102	'154; 1 micromolar' vs 'DMSO'	1.3	7.04280866869818e-7	
ENSG00000274641	homo sapiens	E-GEOD-49644	'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'NCI-H358'	1.3	0.0000874386996751756	
ENSG00000274641	homo sapiens	E-MTAB-688	'FOXP3 expression' vs 'doxycycline-mediated repression of FOXP3' in 'control siRNA'	1.3	0.000243442671018857	
ENSG00000274641	homo sapiens	E-GEOD-32424	'tumor' vs 'normal'	1.3	0.00202788282134188	
ENSG00000274641	homo sapiens	E-MTAB-6235	'DDX54 siRNA 9' vs 'scrambled siRNA'	-1.3	0.00209024370023979	
ENSG00000274641	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in '769P'	-1.2	4.44893852275614e-36	
ENSG00000274641	homo sapiens	E-MTAB-7433	'KDM5-inh1' vs 'dimethyl sulfoxide' in '1 micromolar'	-1.2	2.31071607235129e-24	
ENSG00000274641	homo sapiens	E-GEOD-42872	'vemurafenib' vs 'DMSO'	-1.2	0.00000268398573207441	
ENSG00000274641	homo sapiens	E-GEOD-22866	'glioblastoma' vs 'control'	1.2	0.000030241381832077	
ENSG00000274641	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '48 hour'	1.2	0.0000396016542554069	
ENSG00000274641	homo sapiens	E-GEOD-45581	'non-inflammatory breast cancer' vs 'normal'	1.2	0.0033966273874859	
ENSG00000274641	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in '786-0'	-1.1	1.316949687203e-55	
ENSG00000274641	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '54 hour'	1.1	0.000100568941522891	
ENSG00000274641	homo sapiens	E-GEOD-26262	'mutant-p53 knockout' vs 'control'	1.1	0.000577008427175649	
ENSG00000274641	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 2' vs 'none' in 'B42 subclone 16'	-1.1	0.00206339598768391	
ENSG00000274641	homo sapiens	E-MTAB-6401	'high Twist expression; weak Slug expression' vs 'low Twist expression; strong Slug expression' in 'angioimmunoblastic T-cell lymphoma'	-1.1	0.0188093089998171	
ENSG00000274641	homo sapiens	E-MTAB-7847	'Sorafenib; 5 micromolar' vs 'vehicle' in 'HuH-7'	-1.1	0.035363956569548	
ENSG00000274641	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-LM2'	-1	1.84893637349424e-96	
ENSG00000274641	homo sapiens	E-MTAB-5102	'154; 0.4 micromolar' vs 'DMSO'	1	0.00000343971429248942	
ENSG00000274641	homo sapiens	E-GEOD-52567	'shRNA mediated knockdown of MBD4 and retrovirus mediated expression of RON and MSP' vs 'none'	1	0.00000713147418229293	
ENSG00000274641	homo sapiens	E-GEOD-37827	'SARS coronavirus Urbani' vs 'none' at '48 hour'	1	0.0000480434082841864	
ENSG00000274641	homo sapiens	E-GEOD-52707	'SKR6LR cells resistant to lapanitib' vs 'SKR6 cells with elevated HER2 expression'	-1	0.0000864115663728134	
ENSG00000274641	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	1	0.000163687575345772	
ENSG00000274641	homo sapiens	E-GEOD-21750	'malignant mesothelioma; wild type' vs 'normal; wild type'	1	0.000173204065594664	
ENSG00000274641	homo sapiens	E-MTAB-6235	'DDX54 siRNA 12' vs 'scrambled siRNA'	-1	0.0002832157102407	
ENSG00000274641	homo sapiens	E-GEOD-21750	'malignant mesothelioma; ERK5 knockdown' vs 'malignant mesothelioma; scrambled control'	1	0.000308079418701194	
ENSG00000274641	homo sapiens	E-MTAB-7737	'metformin; 1 millimolar' vs 'none' in 'MDA-MB-468'	-1	0.000376905711097868	
ENSG00000274641	homo sapiens	E-GEOD-42407	'highly invasive' vs 'poorly invasive'	1	0.000522672891347431	
ENSG00000274641	homo sapiens	E-GEOD-36509	'LBH589 (panobinostat)' vs 'DMSO' in 'H295R'	-1	0.000933561555977905	
ENSG00000274641	homo sapiens	E-GEOD-31812	'doxycycline induced RNA interference' vs 'control'	-1	0.00206959398229837	
ENSG00000274641	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 1' vs 'scrambled control siRNA' in 'B42 subclone 11'	-1	0.00950423955497945	
ENSG00000274641	homo sapiens	E-GEOD-5823	'c-MYC knockdown' vs 'none' in 'HeLa'	1	0.0289952256055461	
