Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000133067	homo sapiens	E-MTAB-6204	'PTBP1/2 knock down by siRNA' vs 'scrambled siRNA' in 'nuclear RNA'	-1.4	0.0000471794274341205	
ENSG00000133067	homo sapiens	E-GEOD-66354	'supratentorial ependymoma' vs 'normal'	-1.4	0.0000682562611805469	
ENSG00000133067	homo sapiens	E-GEOD-48403	'after androgen ablation therapy' vs 'before androgen ablation therapy'	1.4	0.0151931685095514	
ENSG00000133067	homo sapiens	E-GEOD-10780	'breast carcinoma' vs 'normal'	-1.2	2.19784777245727e-20	
ENSG00000133067	homo sapiens	E-MTAB-6120	'adiponectin; 30 microgram per milliliter' vs 'none' in 'MCF-7'	1.2	5.69370720238619e-7	
ENSG00000133067	homo sapiens	E-GEOD-48433	'NCI-H226; squamous cell lung carcinoma; P04' vs 'NCI-H226; squamous cell lung carcinoma; P0'	1.2	0.000278338065552574	
ENSG00000133067	homo sapiens	E-GEOD-41586	'5-aza-deoxy-cytidine; 10 micromolar' vs 'none'	1.2	0.0154480294214691	
ENSG00000133067	homo sapiens	E-MTAB-10308	'ETV6-RUNX1 shRNA 2' vs 'control shRNA' at '0 hour'	-1.2	0.0162784589167699	
ENSG00000133067	homo sapiens	E-GEOD-47399	'ASCC3 knockdown' vs 'control'	1.1	5.84343385911528e-14	
ENSG00000133067	homo sapiens	E-GEOD-38332	'Nrf2 siRNA knockdown' vs 'scrambled siRNA'	1.1	0.00000620058293409026	
ENSG00000133067	homo sapiens	E-GEOD-37136	'transduced with HOXA1' vs 'control'	1.1	0.000149004135593919	
ENSG00000133067	homo sapiens	E-GEOD-40517	'Elk1 siRNA knockdown' vs 'control'	1.1	0.000365738500930188	
ENSG00000133067	homo sapiens	E-GEOD-40517	'Med23 siRNA knockdown' vs 'control'	1.1	0.0024275001520568	
ENSG00000133067	homo sapiens	E-MTAB-5678	'squamous cell carcinoma' vs 'normal'	1.1	0.0120741179740839	
ENSG00000133067	homo sapiens	E-GEOD-68086	'glioblastoma' vs 'normal'	-1.1	0.0151027079604853	
ENSG00000133067	homo sapiens	E-GEOD-48433	'HCC-2998; colon carcinoma; P04' vs 'HCC-2998; colon carcinoma; P0'	1.1	0.0225027793876095	
ENSG00000133067	homo sapiens	E-MTAB-6204	'PTBP1/2 knock down by siRNA' vs 'scrambled siRNA' in 'cytoplasmic RNA'	-1.1	0.0381675168738655	
ENSG00000133067	homo sapiens	E-GEOD-42024	'small activating RNA; 50 nanomolar' vs 'none; '	1	0.00000333983403893065	
ENSG00000133067	homo sapiens	E-GEOD-32526	'S2N; tumorigenic; monolayer' vs 'S2; non-tumorigenic; monolayer'	-1	0.00020861533167166	
ENSG00000133067	homo sapiens	E-GEOD-35493	'medulloblastoma' vs 'normal'	-1	0.000520789290520213	
ENSG00000133067	homo sapiens	E-GEOD-49644	'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'HCC827'	1	0.00328703828866079	
ENSG00000133067	homo sapiens	E-GEOD-80832	'Zaire ebolavirus lacking the VP30 gene' vs 'mock' at '18 hour'	1	0.00487902852841257	
ENSG00000133067	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'MDAMB468; DMEM-F12 media'	-1	0.00865222195317816	
ENSG00000133067	homo sapiens	E-GEOD-48433	'NCI-H226; squamous cell lung carcinoma; P10' vs 'NCI-H226; squamous cell lung carcinoma; P0'	1	0.00985249612863093	
ENSG00000133067	homo sapiens	E-GEOD-66354	'pilocytic astrocytoma' vs 'normal'	-1	0.0109226911354594	
ENSG00000133067	homo sapiens	E-GEOD-35493	'primitive neuroectodermal tumor' vs 'normal'	-1	0.0125179381380294	
ENSG00000133067	homo sapiens	E-MTAB-9207	'KRAS-G13D expression' vs 'wild type genotype' in 'scrambled siRNA'	-1	0.026869568735182	
ENSG00000133067	homo sapiens	E-MTAB-6991	'shRNA knockdown of PROX1' vs 'wild type phenotype' in 'U-343_MGa'	1	0.0314903143525795	
