Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-63452,'12 hour' vs '0 hour' in 'MCF-10A-H1047R',2.1,2.56726031553142e-11,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-6957,'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm',2.1,6.67446004713665e-10,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-63452,'6 hour' vs '0 hour' in 'MCF-10A-H1047R',-2,4.57376562925917e-39,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-68086,'breast carcinoma' vs 'normal',-1.9,9.27888685322075e-9,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 35 day' vs 'dimethyl sulfoxide; 1 day',-1.9,0.000159120104523562,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour',1.9,0.00374446357678342,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-5175,'doxycycline-mediated expression of dominant-negative FOS' vs 'wild type',1.9,0.00498765936026929,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-68086,'colorectal carcinoma' vs 'normal',-1.7,1.19389484457606e-7,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-68086,'non-small cell lung carcinoma' vs 'normal',-1.6,0.00000119000435733789,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-7033,'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl',-1.6,0.000477020357546757,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 1 day' vs 'dimethyl sulfoxide; 1 day',-1.6,0.00113087484334359,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-59612,'non-enhancing margin; glioma' vs 'normal',1.6,0.00250761331037407,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '6 hour' vs 'DMSO; normal' at '6 hour',1.5,0.0328855070715964,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-6235,'DDX54 siRNA 9' vs 'scrambled siRNA',-1.4,0.000293989021220947,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-7613,'human cytomegalovirus (Towne strain)' vs 'none',-1.4,0.0112132930078402,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour',1.4,0.0234999251931616,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-49608,'2 hour' vs '0 hour' in 'MDA-MB-231',-1.3,6.97621766294929e-127,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-49608,'4 hour' vs '0 hour' in 'MDA-LM2',-1.3,1.55326276646858e-84,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-49608,'4 hour' vs '0 hour' in 'MDA-MB-231',-1.3,6.91205154698144e-60,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in 'Caki1',-1.3,7.34121190938206e-36,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-6564,'RNPS1 knockdown and rescue with RNPS1 loss of function mutant' vs 'wild type phenotype',-1.3,1.67145211966177e-9,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-9712,'RRx-1; 20 micromolar' vs 'none',1.2,0.0132087329205284,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-4363,'expression of estrogen receptor beta fused to N terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag',-1.1,3.179586881555e-83,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-6235,'DDX3 siRNA 6' vs 'scrambled siRNA',-1.1,0.00408922586090296,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-8677,'SPI1 -/-' vs 'SPI1 +/+',-1.1,0.00515190544823797,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-9767,"after autologous stem cell transplantation vs ""before autologous stem cell transplantation""",1.1,0.0304345503606122,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-GEOD-49608,'2 hour' vs '0 hour' in 'MDA-LM2',-1,9.58444164798775e-71,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in '786-0',-1,1.26287194273331e-36,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-5873,'MED13 and MED13L knockdown by siRNA' vs 'wild type phenotype',-1,1.23395789119063e-7,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-6564,'RNPS1 knockdown' vs 'wild type phenotype',-1,0.0000251676667189305,
ENSG00000184260,H2AC20,H2AC20,homo sapiens,E-MTAB-1776,'EGR2-E356K' vs 'wild type genotype',1,0.0354305760786782,
