Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-36509,'LBH589 (panobinostat)' vs 'DMSO' in 'HeLa',1,0.00015064063466654,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-24592,'siERK2; estradiol' at '4 hour' vs 'siERK2; ethanol' at '4 hour',-1,0.000204580805751319,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7025,'JQ1 (1 micromolar)' vs 'none',1,0.000774561571625691,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-3619,'UV' vs 'none' in '(no brct expression) GFP control',-1,0.000935111283283582,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-9250,'dexamethasone; 1 micromolar' vs 'DMSO' in 'SUP-B15',1,0.00109528775359553,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-51704,'KLF5 siRNA' vs 'control' in 'YCC3',1,0.00109662378008157,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-48433,'786-0; renal adenocarcinoma; P01' vs '786-0; renal adenocarcinoma; P0',1,0.00373318248307096,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-41586,'5-aza-deoxy-cytidine; 5 micromolar' vs 'none',1,0.00380639574293247,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MEXP-1372,'cooked broccoli' at '1 minute' vs 'water',-1,0.00766918789332399,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-6907,'6500 micromolar nickel (II) chloride hexahydrate' vs 'none',-1,0.011642840314502,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-6907,'20 micromolar arsenic oxide' vs 'none',1,0.0119800898854142,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-56517,'shHOXA9; GBML18; ' vs 'control; GBML18; ',-1,0.0279086609888766,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-5933,'oral squamous cell carcinoma; neoplasm' vs 'normal; 5 mm beyond neoplasm as visible by white light' in 'mouth floor',-1,0.0290563791822428,
