Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180596	homo sapiens	E-MEXP-1857	'ASCL1-3 siRNA knockdown' vs 'control'	1.6	1.87019215132676e-7	
ENSG00000180596	homo sapiens	E-GEOD-29137	'Numb6 overexpression' vs 'control' in 'MDAMB231'	-1.6	3.73349539519207e-7	
ENSG00000180596	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour'	1.6	7.96101848152229e-7	
ENSG00000180596	homo sapiens	E-GEOD-22533	'fulvestrant' vs 'ethanol' in 'MCF-7/LTED'	1.6	0.00000603090141107542	
ENSG00000180596	homo sapiens	E-GEOD-48433	'NCI-H460; large cell lung carcinoma; P04' vs 'NCI-H460; large cell lung carcinoma; P0'	1.6	0.0000129490698221584	
ENSG00000180596	homo sapiens	E-MTAB-3645	'Cisplatin' vs 'None' in 'A2780cis; Hypoxia'	-1.6	0.0000156610638681631	
ENSG00000180596	homo sapiens	E-GEOD-37699	'WZ4002 resistant' vs 'control'	-1.6	0.0000757912558975206	
ENSG00000180596	homo sapiens	E-GEOD-48812	'DMSO; prostate carcinoma' at '6 hour' vs 'DMSO; normal' at '6 hour'	1.6	0.000169966265336824	
ENSG00000180596	homo sapiens	E-MTAB-3645	'Cisplatin' vs 'None' in 'A2780; Hypoxia'	-1.6	0.000276978708068851	
ENSG00000180596	homo sapiens	E-GEOD-45757	'PL45; CI-1040; 2 millimolar' vs 'PL45; vehicle; '	1.6	0.00133119603992492	
ENSG00000180596	homo sapiens	E-GEOD-57463	'SOX9 overexpression' vs 'control'	1.6	0.00293236448895458	
ENSG00000180596	homo sapiens	E-GEOD-48258	'CDKI-73, 0.1 micromolar and fludarabine, 10 micromolar' vs 'control'	1.6	0.012664583726667	
ENSG00000180596	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-MB-231'	-1.5	0	
ENSG00000180596	homo sapiens	E-GEOD-10780	'breast carcinoma' vs 'normal'	1.5	6.44150639944687e-22	
ENSG00000180596	homo sapiens	E-GEOD-45757	'Hs766T; CI-1040; 2 millimolar' vs 'Hs766T; vehicle; '	1.5	5.8048753787334e-7	
ENSG00000180596	homo sapiens	E-GEOD-33455	'DU-145; converted to docetaxel resistant cells' vs 'DU-145; none'	1.5	0.00000476968760952339	
ENSG00000180596	homo sapiens	E-GEOD-45757	'L3.3; CI-1040; 2 millimolar' vs 'L3.3; vehicle; '	1.5	0.0000363007941531897	
