Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000114251	homo sapiens	E-GEOD-48786	'co-cultured MDA-MB231 breast cancer cells' vs 'control'	-1.1	0.000557186296335657	
ENSG00000114251	homo sapiens	E-GEOD-13309	'tobacco smoke condensate 3 microgram per milliliter' vs 'control' in 'A549'	-1.1	0.0008437208046587	
ENSG00000114251	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in 'Caki1'	1.1	0.000976148796932114	
ENSG00000114251	homo sapiens	E-GEOD-19639	'long term estrogen deprived' vs 'control' in 'ZR75-1'	1.1	0.00347192701532184	
ENSG00000114251	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A-H1047R'	-1.1	0.00429062366376575	
ENSG00000114251	homo sapiens	E-GEOD-57116	'3 h DRB 8 min 4sU' vs 'untreated'	-1.1	0.00474359395208248	
ENSG00000114251	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl'	-1.1	0.00477923564364283	
ENSG00000114251	homo sapiens	E-GEOD-31625	'non small cell lung cancer; sensitive to erlotinib' vs 'non small cell lung cancer; non-sensitive to erlotinib'	1.1	0.00771725208073281	
ENSG00000114251	homo sapiens	E-GEOD-3678	'tumor' vs 'adjacent normal tissue'	1.1	0.00913607741328972	
ENSG00000114251	homo sapiens	E-MTAB-1690	'smoker; head and neck cancer' vs 'smoker; healthy'	-1.1	0.0112968911780942	
ENSG00000114251	homo sapiens	E-GEOD-5823	'c-MYC knockdown' vs 'none' in 'HeLa'	1.1	0.0196744826482153	
ENSG00000114251	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-1.1	0.0292650359731136	
ENSG00000114251	homo sapiens	E-GEOD-38408	'Ala+TIMP-2 overexpression' vs 'control'	-1.1	0.0294180938713931	
ENSG00000114251	homo sapiens	E-MTAB-7294	'Enzalutamide, 1 micromolar' vs 'vehicle' at '24 hour'	1	2.08424282156658e-7	
ENSG00000114251	homo sapiens	E-GEOD-61705	'MITF-RFP-HA overexpression' vs 'control'	-1	3.5454670905699e-7	
ENSG00000114251	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'BT549; Plasmax media'	1	4.62173956035602e-7	
ENSG00000114251	homo sapiens	E-GEOD-52989	'8 hour' vs '0 hour'	-1	0.00000664916796387641	
ENSG00000114251	homo sapiens	E-GEOD-66493	'cisplatin' at '24 hour' vs 'none' at '0 hour'	-1	0.0000764202758616017	
ENSG00000114251	homo sapiens	E-MTAB-8198	'EPZ004777; 6.4 micromolar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO1'	1	0.000126635792367943	
ENSG00000114251	homo sapiens	E-MTAB-7025	'JQ1 (1 micromolar)' vs 'none'	-1	0.000197248676990513	
ENSG00000114251	homo sapiens	E-MEXP-3715	'tumour tissue' vs 'adjacent normal tissue'	1	0.000267140275455884	
ENSG00000114251	homo sapiens	E-GEOD-13909	'Nijmegen breakage syndrome; interleukin 2 deprivation' vs 'Nijmegen breakage syndrome; control;' in 'immortalised T lymphocyte; peripheral blood'	-1	0.000661429335849521	
ENSG00000114251	homo sapiens	E-GEOD-52989	'12 hour' vs '0 hour'	-1	0.000747606457511158	
ENSG00000114251	homo sapiens	E-GEOD-51651	'GAPLINC knock down' vs 'control'	-1	0.00116007774038443	
