Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000111186	homo sapiens	E-GEOD-59612	'contrast-enhancing core; glioma' vs 'normal'	-1.2	7.49917474395872e-8	
ENSG00000111186	homo sapiens	E-GEOD-39733	'FAM60A knockdown' vs 'scrambled siRNA'	1.2	1.81378193948339e-7	
ENSG00000111186	homo sapiens	E-GEOD-54002	'breast cancer' vs 'normal'	-1.2	0.00000142528792533213	
ENSG00000111186	homo sapiens	E-GEOD-81089	'tumor tissue' vs 'non-malignant tissue'	1.2	0.000126898299566479	
ENSG00000111186	homo sapiens	E-GEOD-16089	'resistant to methotrexate' vs 'sensitive to methotrexate'	1.1	0.0000407847122279582	
ENSG00000111186	homo sapiens	E-MTAB-10819	'circDOCK1 overexpression' vs 'empty vector' in 'MDAMB231; not applicable'	1.1	0.0000468637964840598	
ENSG00000111186	homo sapiens	E-MTAB-1131	'transfected with mir-125b' vs 'none'	-1.1	0.000124794930742406	
ENSG00000111186	homo sapiens	E-GEOD-22866	'glioblastoma' vs 'control'	-1.1	0.00060599915958453	
ENSG00000111186	homo sapiens	E-MTAB-5873	'MED13 and MED13L knockdown by siRNA' vs 'wild type phenotype'	1.1	0.000943590670202669	
ENSG00000111186	homo sapiens	E-MTAB-9207	'KRAS-G13D expression' vs 'wild type genotype' in 'scrambled siRNA'	1.1	0.0021342530393535	
ENSG00000111186	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A'	1.1	0.0239965959555395	
ENSG00000111186	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-LM2'	-1	2.59714904676822e-15	
ENSG00000111186	homo sapiens	E-GEOD-49608	'7 hour' vs '0 hour' in 'MDA-LM2'	-1	8.77475213337587e-10	
ENSG00000111186	homo sapiens	E-MTAB-7079	'miR-24-3p lentiviral knockdown' vs 'wild type genotype' in 'MES-MM 98'	-1	3.64719997788117e-7	
ENSG00000111186	homo sapiens	E-GEOD-7578	'Bmi-1 Mel-18 shRNA' vs 'wild type'	1	7.00544533589579e-7	
ENSG00000111186	homo sapiens	E-GEOD-18842	'non-small cell lung cancer' vs 'normal'	1	0.00000875221237261886	
ENSG00000111186	homo sapiens	E-GEOD-8597	'cycloheximide; control (ethanol vehicle)' vs 'DMSO control; control (ethanol vehicle)'	1	0.000144246523888458	
ENSG00000111186	homo sapiens	E-GEOD-26525	'geldanamycin, IC20' vs 'DMSO' at '48 hour'	-1	0.000568464317978112	
ENSG00000111186	homo sapiens	E-GEOD-24592	'siERK2; estradiol' at '4 hour' vs 'control; estradiol' at '4 hour'	1	0.00129294330002912	
ENSG00000111186	homo sapiens	E-GEOD-66354	'atypical teratoid/rhabdoid tumor' vs 'normal'	1	0.00632371985053057	
ENSG00000111186	homo sapiens	E-MTAB-7025	'THZ1 (35 nanomolar)' vs 'none'	-1	0.00884817737944025	
ENSG00000111186	homo sapiens	E-MEXP-2447	'100 and 200 oscillating nanogram per milliliter cortisol' vs 'none'	1	0.0148551035172583	
ENSG00000111186	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC overexpression' vs 'DAOY; vector control'	1	0.0224307405928379	
