Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180573	homo sapiens	E-GEOD-16179	'lapatinib' vs 'DMSO' in 'acquired resistant to lapatinib'	1.8	0.0138582106730402	
ENSG00000180573	homo sapiens	E-GEOD-39091	'Daunorubicin; 100 nanomolar' vs 'DMSO; 0.065 percent' in 'GL2'	1.7	1.21163834603449e-9	
ENSG00000180573	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour'	1.7	2.77711301525373e-8	
ENSG00000180573	homo sapiens	E-GEOD-48433	'HOP-62; adenocarcinoma of lung; P10' vs 'HOP-62; adenocarcinoma of lung; P0'	-1.7	7.49346747300773e-8	
ENSG00000180573	homo sapiens	E-GEOD-48433	'HT-29; adenocarcinoma of colon; P01' vs 'HT-29; adenocarcinoma of colon; P0'	1.7	9.01403794256005e-8	
ENSG00000180573	homo sapiens	E-GEOD-30516	'BT20; 24 hour' vs 'BT20; 0 hour'	1.7	0.0000060871018645457	
ENSG00000180573	homo sapiens	E-GEOD-48433	'HCT-116; colon carcinoma; P10' vs 'HCT-116; colon carcinoma; P0'	-1.7	0.00000725040426306794	
ENSG00000180573	homo sapiens	E-GEOD-6907	'20 micromolar potassium dichromate' vs 'none'	-1.7	0.000143037274945952	
ENSG00000180573	homo sapiens	E-MTAB-10817	'ladostigil; 5.4 micromolar and SIN1; 50 micromolar' vs 'none'	1.7	0.000153066821210585	
ENSG00000180573	homo sapiens	E-MTAB-10817	'SIN1; 50 micromolar' vs 'none'	1.7	0.000247133498275832	
ENSG00000180573	homo sapiens	E-GEOD-26966	'pituitary cancer' vs 'normal'	1.7	0.000476349185813564	
ENSG00000180573	homo sapiens	E-MEXP-3982	'MDA-MB-231; docetaxel resistant' vs 'MDA-MB-231; control'	1.7	0.000484484696544713	
ENSG00000180573	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC overexpression' vs 'DAOY; wild type'	-1.7	0.00213171456308266	
ENSG00000180573	homo sapiens	E-MEXP-1372	'cooked broccoli' at '4 minute' vs 'water'	-1.7	0.0066547787297495	
ENSG00000180573	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'BxPC-3'	1.6	6.85253924518506e-39	
ENSG00000180573	homo sapiens	E-GEOD-27473	'estrogen receptor alpha knockdown' vs 'control'	-1.6	2.77146680959978e-7	
ENSG00000180573	homo sapiens	E-GEOD-45757	'SW1990; CI-1040; 2 millimolar' vs 'SW1990; vehicle; '	1.6	3.01738656165811e-7	
ENSG00000180573	homo sapiens	E-TABM-868	'GAM overexpression' vs 'wild type' in 'lipopolysaccharide; 100 nanogram per milliliter'	1.6	5.56628443498308e-7	
ENSG00000180573	homo sapiens	E-GEOD-41678	'MDAMB231; cocultured with fibroblast CCD1112Sk' vs 'MDAMB231; normal'	1.6	7.8099906392916e-7	
ENSG00000180573	homo sapiens	E-GEOD-45757	'L3.6sl; CI-1040; 2 millimolar' vs 'L3.6sl; vehicle; '	1.6	8.91698085503243e-7	
ENSG00000180573	homo sapiens	E-GEOD-51212	'1 micromolar; BEZ235' at '6 hour' vs '; DMSO' at '6 hour'	1.6	0.00000248015215861797	
ENSG00000180573	homo sapiens	E-GEOD-52989	'8 hour' vs '0 hour'	-1.6	0.00000332542901388166	
ENSG00000180573	homo sapiens	E-GEOD-29137	'Numb6 overexpression' vs 'control' in 'MCF7'	-1.6	0.0000142213482898772	
ENSG00000180573	homo sapiens	E-GEOD-56026	'STAT1 siRNA; interferon gamma; 250 micromolar' vs 'control; interferon gamma; 250 micromolar'	-1.6	0.000103292071121985	
ENSG00000180573	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC overexpression' vs 'DAOY; vector control'	-1.6	0.000512196360241549	
ENSG00000180573	homo sapiens	E-GEOD-48786	'co-cultured MDA-MB231 breast cancer cells' vs 'control'	1.6	0.000757647691871479	
ENSG00000180573	homo sapiens	E-GEOD-63452	'12 hour' vs '0 hour' in 'MCF-10A-H1047R'	1.6	0.00287178930184863	
ENSG00000180573	homo sapiens	E-GEOD-40776	'expressing O6-methylguanine methyltransferase' vs 'control'	-1.6	0.00641947280068096	
ENSG00000180573	homo sapiens	E-GEOD-19278	'S100P overexpressing' vs 'control'	1.6	0.00737854098535155	
ENSG00000180573	homo sapiens	E-GEOD-44097	'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'DLD1'	1.6	0.0138058784910544	
ENSG00000180573	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 1' vs 'none' in 'B42 subclone 11'	-1.6	0.0212375469871526	
ENSG00000180573	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA'	1.5	2.86876173471992e-108	
ENSG00000180573	homo sapiens	E-GEOD-58365	'BCL6 RD2 mutant' vs 'wild type'	1.5	8.04597607644514e-35	
ENSG00000180573	homo sapiens	E-MTAB-8446	'KLF5 knockdown by siRNA' vs 'scrambled siRNA'	1.5	2.3997971467105e-32	
ENSG00000180573	homo sapiens	E-MTAB-7613	'human cytomegalovirus (Towne strain)' vs 'none'	-1.5	3.69494164493745e-23	
ENSG00000180573	homo sapiens	E-GEOD-15641	'chromophobe renal cell carcinoma' vs 'normal'	-1.5	5.42703322290519e-8	
ENSG00000180573	homo sapiens	E-GEOD-49644	'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'HCC827'	-1.5	9.44999866921701e-7	
ENSG00000180573	homo sapiens	E-GEOD-45757	'Panc-2.13; CI-1040; 2 millimolar' vs 'Panc-2.13; vehicle; '	1.5	0.00000120726155857648	
ENSG00000180573	homo sapiens	E-GEOD-52989	'12 hour' vs '0 hour'	-1.5	0.00000206941947668439	
ENSG00000180573	homo sapiens	E-GEOD-45757	'Panc-6.03; CI-1040; 2 millimolar' vs 'Panc-6.03; vehicle; '	1.5	0.00000484889670218345	
ENSG00000180573	homo sapiens	E-MTAB-688	'FOXP3 expression' vs 'doxycycline-mediated repression of FOXP3' in 'control siRNA'	1.5	0.00000785848708369445	
ENSG00000180573	homo sapiens	E-GEOD-57728	'ICG-001; 10 micromolar' vs 'DMSO' at '24 hour'	1.5	0.0000112958190142652	
ENSG00000180573	homo sapiens	E-GEOD-48433	'HCT-15; adenocarcinoma of colon; P10' vs 'HCT-15; adenocarcinoma of colon; P0'	-1.5	0.0000351849746951107	
ENSG00000180573	homo sapiens	E-MTAB-7025	'THZ1 (35 nanomolar)' vs 'none'	1.5	0.000366870771740071	
ENSG00000180573	homo sapiens	E-GEOD-44097	'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'SW480'	-1.5	0.000898273404393812	
ENSG00000180573	homo sapiens	E-GEOD-57463	'SOX9 overexpression' vs 'control'	1.5	0.00345348640998291	
ENSG00000180573	homo sapiens	E-MTAB-11620	'poly I:C' vs 'mock' in 'ncgRNA'	1.5	0.00527821549445242	
ENSG00000180573	homo sapiens	E-GEOD-52707	'SKR6LR cells resistant to lapanitib' vs 'SKR6 cells with elevated HER2 expression'	-1.5	0.00545042145649713	
ENSG00000180573	homo sapiens	E-MTAB-6087	'hypoxia' vs 'normoxia' in 'SW982'	1.5	0.00593037140591128	
ENSG00000180573	homo sapiens	E-GEOD-63252	'DICERER5/EX5; tunicamycin' vs 'DICERER5/EX5; control'	1.5	0.00851135521737402	
ENSG00000180573	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 7 day' vs 'dimethyl sulfoxide; 1 day'	1.4	9.09197922308777e-32	
ENSG00000180573	homo sapiens	E-GEOD-63452	'6 hour' vs '0 hour' in 'MCF-10A-H1047R'	-1.4	6.95852969776934e-30	
ENSG00000180573	homo sapiens	E-GEOD-48812	'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour'	1.4	1.01805926069882e-23	
