Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-44408,'lymph node metastasis' vs 'primary tumor' at 'metastatic at presentation',1.1,0.0199289106314242,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-21668,'early mesodermal progenitors' vs 'undifferentiated cells',1.1,0.0325501897996908,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-MTAB-7591,'SFRP2 overexpression' vs 'wild type' in 'U-2987',1.1,0.0390454499551279,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-MTAB-6738,'dexamethasone; 1 micromolar' vs 'ethanol',-1.1,0.0463060679334716,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-44077,'non-small cell lung carcinoma' vs 'normal',-1,4.20111073799575e-23,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-MTAB-5917,'phorbol 13-acetate 12-myristate; 100 nanomolar' at '3 day' vs 'none' at '0 day' in 'none',1,0.000139910289456107,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-74000,'acetaminophen; 13 millimolar' vs 'none' in 'HepaRG; hepatitis C virus infection; liver',1,0.00695479098392997,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-21354,'astrocytic glioma' vs 'normal',-1,0.00923127101039996,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-21354,'oligodendroglioma' vs 'normal',-1,0.012779496301923,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-35642,'rotenone; 5 nanomolar' at '1 week' vs 'vehicle; ' at '1 week',1,0.0403794733664365,
