Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000069966	homo sapiens	E-MTAB-6204	'PTBP1/2 and MATR3 knock down by siRNA' vs 'scrambled siRNA' in 'nuclear RNA'	1	2.59922130851783e-7	
ENSG00000069966	homo sapiens	E-GEOD-15641	'transitional cell carcinoma of kidney' vs 'normal'	-1	2.62325021822266e-7	
ENSG00000069966	homo sapiens	E-GEOD-27473	'estrogen receptor alpha knockdown' vs 'control'	-1	0.00000488031584243995	
ENSG00000069966	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 7 day' vs 'dimethyl sulfoxide; 1 day'	-1	0.00000564370661817301	
ENSG00000069966	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '60 hour'	-1	0.0000115676688146169	
ENSG00000069966	homo sapiens	E-GEOD-52707	'SKR6LR cells resistant to lapanitib' vs 'SKR6 cells with elevated HER2 expression'	-1	0.0000158795869765351	
ENSG00000069966	homo sapiens	E-GEOD-42407	'highly invasive' vs 'poorly invasive'	1	0.0000479134125283835	
ENSG00000069966	homo sapiens	E-GEOD-48433	'MOLT-4; acute lymphoblastic leukemia; P04' vs 'MOLT-4; acute lymphoblastic leukemia; P0'	1	0.0000522999615854785	
ENSG00000069966	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 4'	-1	0.0000878955731747544	
ENSG00000069966	homo sapiens	E-MTAB-3619	'UV' vs 'none' in '(no brct expression) GFP control'	-1	0.000107922483879039	
ENSG00000069966	homo sapiens	E-GEOD-62673	'deprived of Tryptophan' vs 'control media' in 'MCF7' at '24 hour'	-1	0.000110858673211834	
ENSG00000069966	homo sapiens	E-GEOD-8961	'human metapneumovirus' at '48 hour' vs 'none' at '48 hour'	-1	0.000145915467013627	
ENSG00000069966	homo sapiens	E-GEOD-80832	'Zaire ebolavirus lacking the VP30 gene' vs 'mock' at '18 hour'	-1	0.00247195490962231	
ENSG00000069966	homo sapiens	E-GEOD-12854	'PKA RII-beta over expression' vs 'wild type'	-1	0.00391215440269095	
ENSG00000069966	homo sapiens	E-GEOD-11151	'clear cell renal carcinoma' vs 'normal' in 'adult'	-1	0.0144348804604645	
ENSG00000069966	homo sapiens	E-GEOD-52194	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'	-1	0.0198518519561124	
ENSG00000069966	homo sapiens	E-GEOD-48258	'CDKI-73, 0.1 micromolar and fludarabine, 10 micromolar' vs 'control'	-1	0.0429541038835571	
