Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-7578,'Mel-18 shRNA' vs 'wild type',-1,0.0000293264639620915,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-4363,'expression of estrogen receptor beta fused to C terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag',-1,0.0000414978848301547,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-7033,'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl',1,0.000045045304256311,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'HCT-116; colon carcinoma; P10' vs 'HCT-116; colon carcinoma; P0',-1,0.0000554525933951924,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P01' vs 'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P0',1,0.000096018454277443,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-24592,'siERK2; estradiol' at '4 hour' vs 'siERK2; ethanol' at '4 hour',1,0.000196029447162654,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-16238,'anti-Evi1 siRNA knockdown' vs 'control' in 'SK-MES-1',1,0.000233420654132941,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-19665,'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma',-1,0.0015134519621898,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-3619,'UV' vs 'none' in 'brct expression',-1,0.00190881876278603,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-7284,'TIGAR knockdown' vs 'wild type',1,0.00340233139704824,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-9250,'prednisolone; 2 micromolar' vs 'DMSO' in 'SUP-B15',1,0.0053623194616251,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-6241,'CRISPR/Cas9 mediated knockout of RBDB' vs 'wild type phenotype' in 'OCI-AML2',1,0.00779003130051682,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-TABM-282,'clear cell renal carcinoma' vs 'normal',1,0.0129992321954963,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-7039,'neoplasm' vs 'normal tissue adjacent to tumour',-1,0.0361439890577077,
