Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-63452,'6 hour' vs '0 hour' in 'MCF-10A-H1047R',-1.3,0.000315704473514998,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-7847,'AD80; 0.05 micromolar' vs 'vehicle' in 'HuH-7',-1.3,0.000469040711857249,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '24 hour' vs 'sulforaphane; normal' at '24 hour',-1.3,0.00161430358086985,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-6647,'hypoxia' vs 'normoxia' in 'MDAMB468; DMEM-F12 media',1.3,0.00218315025636856,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-68086,'colorectal carcinoma' vs 'normal',-1.3,0.00889566757635993,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-44077,'lung carcinoma' vs 'normal',-1.2,3.72084516697616e-8,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-48433,'MOLT-4; acute lymphoblastic leukemia; P01' vs 'MOLT-4; acute lymphoblastic leukemia; P0',-1.2,0.00000789647559118923,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-7847,'Sorafenib; 5 micromolar' vs 'vehicle' in 'HuH-7',1.2,0.0000089863039120633,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-567,'tumor tissue' vs 'adjacent non-tumor tissue',-1.2,0.00276404734980705,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-6738,'dexamethasone; 1 micromolar' vs 'ethanol',1.2,0.00286948990655326,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-7884,'DGAT2 homozygous knockout' vs 'wild type genotype' in 'fatty acids (800 micromolar) and fructose (5.5 millimolar)',-1.2,0.0494067216100933,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 35 day' vs 'dimethyl sulfoxide; 1 day',1.1,0.0000168652742052212,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-48433,'MOLT-4; acute lymphoblastic leukemia; P04' vs 'MOLT-4; acute lymphoblastic leukemia; P0',-1.1,0.0000209912604600584,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-50627,'stem cell from lung adenocarcinoma cell' vs 'stem cell from normal lung epithelial cell',-1.1,0.0000264522337881306,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-3021,'PRPF8' vs 'control',-1.1,0.00682216048236277,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-8444,'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'none' at '0 hour',1.1,0.00754851678577377,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-7033,'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl',1.1,0.0103597185962294,
