Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000020633	homo sapiens	E-GEOD-26656	'A375; Wnt-1 overexpressing; ' vs 'A375; wild type; '	-1.1	0.0000465002510907433	
ENSG00000020633	homo sapiens	E-GEOD-48433	'AsPC-1; pancreatic adenocarcinoma; P10' vs 'AsPC-1; pancreatic adenocarcinoma; P0'	1.1	0.0000937090806974688	
ENSG00000020633	homo sapiens	E-GEOD-50161	'glioblastoma' vs 'normal'	1.1	0.000105498699341063	
ENSG00000020633	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide; 1 day' vs 'none; none; 0 day'	1.1	0.000171240317534467	
ENSG00000020633	homo sapiens	E-MTAB-3645	'A2780cis' vs 'A2780' in Hypoxia; Cisplatin'	1.1	0.000267303234402869	
ENSG00000020633	homo sapiens	E-MEXP-149	'retinoic acid; acute promyelocytic leukemia; PML/RAR' vs 'untreated; acute promyelocytic leukemia; PML/RAR' on 'Affymetrix HG-U133A array'	1.1	0.00043920889213521	
ENSG00000020633	homo sapiens	E-GEOD-66354	'atypical teratoid/rhabdoid tumor' vs 'normal'	1.1	0.00326332093052985	
ENSG00000020633	homo sapiens	E-GEOD-22030	'overexpression of HO-1' vs 'control' in '0 nanogram per milliliter; tumor necrosis factor'	1.1	0.0050741821184213	
ENSG00000020633	homo sapiens	E-GEOD-48433	'HOP-62; adenocarcinoma of lung; P04' vs 'HOP-62; adenocarcinoma of lung; P0'	1.1	0.00735462054447932	
ENSG00000020633	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 4 genes' vs 'glioma stem cell line'	1.1	0.0103732904223466	
ENSG00000020633	homo sapiens	E-MTAB-6087	'hypoxia' vs 'normoxia' in 'SKUT1'	1.1	0.0213977914712754	
ENSG00000020633	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'MDAMB468; Plasmax media'	1	4.48835746753344e-21	
ENSG00000020633	homo sapiens	E-MTAB-7591	'SOX2 overexpression' vs 'wild type' in 'U-343 MG'	1	5.2557267394004e-9	
ENSG00000020633	homo sapiens	E-MTAB-5102	'154; 1 micromolar' vs 'DMSO'	-1	0.00000482154107302675	
ENSG00000020633	homo sapiens	E-GEOD-45120	'epithelial-to-mesenchymal transition' vs 'normal'	1	0.00000733726430030106	
ENSG00000020633	homo sapiens	E-TABM-1029	'FLT3-ITD present' vs 'wild type, FLT3-ITD absent'	-1	0.000140899519978423	
ENSG00000020633	homo sapiens	E-GEOD-48433	'AsPC-1; pancreatic adenocarcinoma; P04' vs 'AsPC-1; pancreatic adenocarcinoma; P0'	1	0.000298992149763272	
ENSG00000020633	homo sapiens	E-GEOD-6400	'5 microgram per milliliter dose of actinomycin D' vs '5 percent dose of mannitol'	-1	0.00622710083291229	
ENSG00000020633	homo sapiens	E-MTAB-8677	'SPI1 +/-' vs 'SPI1 +/+'	1	0.0107791596506134	
ENSG00000020633	homo sapiens	E-MTAB-6564	'RNPS1 knockdown' vs 'wild type phenotype'	-1	0.0197325419740377	
ENSG00000020633	homo sapiens	E-GEOD-19249	'lung cancer' vs 'normal' in 'lung; Formalin-fixed paraffin-embedded tissue'	-1	0.0217365606065916	
ENSG00000020633	homo sapiens	E-GEOD-35493	'medulloblastoma, large-cell' vs 'normal'	1	0.0283033653766945	
ENSG00000020633	homo sapiens	E-GEOD-31019	'interferon-alpha + U0126' vs 'none' in 'HT1080' at '12 hour'	1	0.0322909919527222	
ENSG00000020633	homo sapiens	E-GEOD-21422	'ductal carcinoma in situ' vs 'normal'	1	0.0365782384381708	
