Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000134245	homo sapiens	E-TABM-601	'miR221 transfected' vs 'wild type genotype'	1.8	0.0000272553232138579	
ENSG00000134245	homo sapiens	E-GEOD-45120	'epithelial-to-mesenchymal transition' vs 'normal'	1.8	0.0000418554826908133	
ENSG00000134245	homo sapiens	E-MTAB-5762	'uterine leiomyosarcoma' vs 'normal'	-1.8	0.00555920103354946	
ENSG00000134245	homo sapiens	E-GEOD-40422	'HOXA1 expression' vs 'control'	1.7	0.00000303955012447392	
ENSG00000134245	homo sapiens	E-MTAB-7025	'THZ1 (35 nanomolar)' vs 'none'	-1.7	0.0000207669990438834	
ENSG00000134245	homo sapiens	E-GEOD-22139	'DAOY M14; MYC overexpression' vs 'DAOY; vector control'	1.7	0.000472502016353206	
ENSG00000134245	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA'	1.7	0.0014559829543988	
ENSG00000134245	homo sapiens	E-MTAB-7079	'miR-24-3p lentiviral knockdown' vs 'wild type genotype' in 'REN'	1.6	3.7643521159999e-14	
ENSG00000134245	homo sapiens	E-MTAB-5678	'squamous cell carcinoma' vs 'normal'	-1.6	6.71138204943355e-11	
ENSG00000134245	homo sapiens	E-MTAB-7294	'Enzalutamide, 1 micromolar' vs 'vehicle' at '48 hour'	1.6	7.60107127090059e-8	
ENSG00000134245	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled'	1.6	0.00000179211028172859	
ENSG00000134245	homo sapiens	E-GEOD-48812	'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour'	-1.6	0.00000963930200531755	
ENSG00000134245	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'scrambled siRNA'	-1.5	0.00000243778708389177	
ENSG00000134245	homo sapiens	E-MTAB-9209	'5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; 0.4 millimolar' vs 'none'	1.5	0.000483006172852133	
ENSG00000134245	homo sapiens	E-MTAB-7294	'SR2211, 1 micromolar' vs 'vehicle' at '48 hour'	1.4	0.00000249881736365468	
ENSG00000134245	homo sapiens	E-MTAB-8135	'neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.4	0.000031122040230335	
ENSG00000134245	homo sapiens	E-GEOD-51415	'tongue squamous cell carcinoma' vs 'normal' in 'vehicle'	1.4	0.000079716079882628	
ENSG00000134245	homo sapiens	E-GEOD-22139	'DAOY M14; MYC overexpression' vs 'DAOY; wild type'	1.4	0.00432462412386732	
ENSG00000134245	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA'	1.4	0.0126056223764865	
ENSG00000134245	homo sapiens	E-MTAB-7039	'neoplasm' vs 'normal tissue adjacent to tumour'	-1.4	0.0168955965794799	
ENSG00000134245	homo sapiens	E-GEOD-66270	'tumour staging pT3; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm'	1.4	0.0387456996376939	
ENSG00000134245	homo sapiens	E-GEOD-10879	'MCF-7 clone 2A' vs 'MCF-7'	-1.3	0.00000780331805740182	
ENSG00000134245	homo sapiens	E-MTAB-5021	'peripheral zone of prostate' vs 'transition zone of prostate' in 'benign'	-1.3	0.00000946116444151551	
ENSG00000134245	homo sapiens	E-GEOD-21750	'malignant mesothelioma; ERK1 knockdown' vs 'malignant mesothelioma; scrambled control'	-1.3	0.0000107671610832795	
ENSG00000134245	homo sapiens	E-GEOD-33643	'BEZ235; max' vs 'DMSO; '	1.3	0.0000252333914136758	
ENSG00000134245	homo sapiens	E-MTAB-8701	'myxosarcoma' vs 'normal'	1.3	0.00478538200735343	
ENSG00000134245	homo sapiens	E-GEOD-3325	'metastatic prostate cancer' vs 'benign prostate tumor'	-1.3	0.00744798441244551	
ENSG00000134245	homo sapiens	E-GEOD-57116	'3 h DRB 8 min 4sU' vs 'untreated'	-1.3	0.0352196396234368	
ENSG00000134245	homo sapiens	E-GEOD-49608	'2 hour' vs '0 hour' in 'MDA-MB-231'	1.2	3.2400338008153e-10	
ENSG00000134245	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in 'VMRC-RCW'	-1.2	1.79182652032521e-9	
ENSG00000134245	homo sapiens	E-GEOD-58252	'Snail overexpression' vs 'control'	1.2	0.000350736508726916	
ENSG00000134245	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA'	-1.2	0.000496404259647205	
ENSG00000134245	homo sapiens	E-GEOD-51005	'after docetaxel chemotherapy and androgen deprivation therapy' vs 'before docetaxel chemotherapy and androgen deprivation therapy'	1.2	0.000692748488927998	
ENSG00000134245	homo sapiens	E-MTAB-9712	'RRx-1; 20 micromolar' vs 'none'	-1.2	0.00582667235734047	
ENSG00000134245	homo sapiens	E-GEOD-55541	'CA-PDGFRA + sh-p53 + H3.3-K27M' vs 'mock'	1.2	0.00681321355726441	
ENSG00000134245	homo sapiens	E-CURD-45	'neoplasm' vs 'normal tissue adjacent to neoplasm'	1.2	0.0273042856402699	
ENSG00000134245	homo sapiens	E-GEOD-22866	'glioblastoma' vs 'control'	-1.1	9.04051088160289e-7	
ENSG00000134245	homo sapiens	E-MTAB-7886	'SPRY1 knockdown by siRNA' vs 'none'	1.1	0.0000613829002099538	
ENSG00000134245	homo sapiens	E-GEOD-33643	'BEZ235; 90 per cent inhibitory concentration' vs 'DMSO; '	1.1	0.0000987734234331484	
ENSG00000134245	homo sapiens	E-GEOD-40241	'exogenous versican (VCAN)' vs 'none'	-1.1	0.000456183021449343	
ENSG00000134245	homo sapiens	E-MTAB-6564	'RNPS1 knockdown and rescue with RNPS1 loss of function mutant' vs 'wild type phenotype'	1.1	0.00257660247941716	
ENSG00000134245	homo sapiens	E-MTAB-9206	'ELP3 shRNA' vs 'scrambled shRNA'	1.1	0.00616400044309105	
ENSG00000134245	homo sapiens	E-GEOD-51403	'17beta-estradiol; 10 nanomolar' vs 'vehicle'	-1	1.99085533361637e-20	
ENSG00000134245	homo sapiens	E-GEOD-23610	'Estradiol treated' vs 'DMSO'	-1	0.000412796221238292	
ENSG00000134245	homo sapiens	E-GEOD-50161	'Astrocytoma, Pilocytic' vs 'normal'	1	0.000552445626757518	
ENSG00000134245	homo sapiens	E-GEOD-66354	'pilocytic astrocytoma' vs 'normal'	1	0.00067953853838896	
ENSG00000134245	homo sapiens	E-GEOD-23952	'TGF-beta treated 48 hr' vs 'untreated'	-1	0.00125450722574735	
ENSG00000134245	homo sapiens	E-GEOD-56788	'SAP130 knock-down' vs 'mock'	-1	0.0104271102692225	
ENSG00000134245	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'BxPC-3'	1	0.0129248018022314	
ENSG00000134245	homo sapiens	E-GEOD-55541	'CA-PDGFRA + sh-p53' vs 'mock'	1	0.0152075536082224	
ENSG00000134245	homo sapiens	E-TABM-282	'clear cell renal carcinoma' vs 'normal'	1	0.0355225016293209	
ENSG00000134245	homo sapiens	E-GEOD-66354	'atypical teratoid/rhabdoid tumor' vs 'normal'	1	0.0408136137510322	
ENSG00000134245	homo sapiens	E-MTAB-5285	'gefitinib; 24 hour' vs 'none; 2 hour'	1	0.0438977765843814	
