Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-58966,'shGATA' vs 'control' in 'ARCaPM-DR',-1.4,1.515970877366e-11,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-33455,'PC3; converted to docetaxel resistant cells' vs 'PC3; none',1.4,0.00000110055961954187,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-3645,'A2780cis' vs 'A2780' in Normoxia; None',-1.4,0.00000224273245319862,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-35642,'rotenone; 50 nanomolar' at '4 week' vs 'vehicle; ' at '4 week',-1.4,0.0000224224949031295,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-8977,'invasive ductal carcinoma' vs 'normal',-1.4,0.0000667546642825208,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-36035,'lymphangiogenic and very metastatic' vs 'parental pool',-1.4,0.00012314013912865,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48433,'UACC-62; melanoma; P10' vs 'UACC-62; melanoma; P0',1.4,0.00232712343405083,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-16080,'resistant to methotrexate' vs 'sensitive to methotrexate',-1.4,0.00589984334276469,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-11151,'chromophobe renal cell carcinoma' vs 'normal' in 'adult',-1.4,0.0275998118629006,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-51403,'17beta-estradiol; 10 nanomolar' vs 'vehicle',-1.3,8.11878404591709e-46,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-7884,'DGAT2 homozygous knockout' vs 'wild type genotype' in 'fatty acids (800 micromolar) and fructose (5.5 millimolar)',-1.3,7.00205499609357e-18,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-18105,'non metastasis; tumor' vs 'non metastasis; normal adjacent tissue',-1.3,1.0446506823082e-7,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-30296,'stable expression of BRCA1' vs 'empty vector',-1.3,8.62041637358851e-7,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-7578,'Mel-18 shRNA' vs 'wild type',-1.3,0.00000188700390889627,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-66354,'supratentorial ependymoma' vs 'normal',1.3,0.0000133174109301848,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-13763,'CXCR4 shRNA I' vs 'none',-1.3,0.0000189943616746569,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-CURD-45,'neoplasm' vs 'normal tissue adjacent to neoplasm',-1.3,0.0000224162361554362,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-19639,'long term estrogen deprived' vs 'control' in 'MDA-361',-1.3,0.000235846406278812,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-52567,'shRNA mediated knockdown of MBD4 and retrovirus mediated expression of RON and MSP' vs 'none',-1.3,0.000907077611473061,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-63816,'erythroleukemia; ZRSR2 shRNA' vs 'normal',-1.3,0.00260548195728274,
