Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-7061,'RIPK1 homozygous knockout' vs 'wild type',-1.3,0.016051608767594,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-MB-231',-1.3,0.018120778788111,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-63252,'p53KO; tunicamycin' vs 'p53KO; control',-1.3,0.0284364733229198,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-8198,"'ICI 182,780; 1E-08 molar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO4'",-1.3,0.0465387037484961,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-56788,'TOX4 knock-down' vs 'mock',-1.2,5.10244264807435e-33,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-7518,'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA',1.2,6.37533710145207e-12,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-22139,'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled',-1.2,0.0000032033018235374,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-23031,'ribavirin 100 microgram per milliliter' vs 'phosphate buffered saline',-1.2,0.0000196259711223115,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P01' vs 'HOP-92; large cell undifferentiated lung; P0',-1.2,0.0000224130780696712,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-35696,'siRNA-SIN3A silenced' vs 'control',-1.2,0.0000744230259187431,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-21422,'invasive ductal carcinoma' vs 'normal',1.2,0.000884529866865232,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-35493,'atypical teratoid / rhabdoid tumor' vs 'normal',-1.2,0.00219439366892434,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-66354,'supratentorial ependymoma' vs 'normal',1.2,0.0105763249325403,
