Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '54 hour',1.6,8.28592885432541e-7,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-MTAB-8887,"'neoplasm; grade 2, focal grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma'",1.6,0.00860208805936294,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-MTAB-5244,'Snai1 knockout' vs 'wild type',-1.5,2.86258417051869e-16,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-LM2',-1.4,2.9351599583485e-15,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '48 hour',1.4,0.000221931739410362,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-MTAB-6235,'DDX54 siRNA 9' vs 'scrambled siRNA',-1.4,0.000468189199994567,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-56677,'Human betacoronavirus 2c England-Qatar/2012; 24 hour' vs 'mock; 18 hour',1.3,0.0000587672190778383,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani' vs 'mock' at '60 hour',1.3,0.0000610975392112553,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-MTAB-4363,'expression of estrogen receptor beta fused to C terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag',1.2,5.30844154473205e-45,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani' vs 'mock' at '48 hour',1.2,0.000362141845881977,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani' vs 'mock' at '54 hour',1.2,0.00262451057150649,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-MTAB-6235,'DDX3 siRNA 6' vs 'scrambled siRNA',-1.1,0.0000114771194092141,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-MTAB-6235,'DDX54 siRNA 12' vs 'scrambled siRNA',-1.1,0.00213559378235414,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-49608,'4 hour' vs '0 hour' in 'MDA-MB-231',-1,1.95970317895357e-20,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in '786-0',-1,1.15800799842726e-14,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-68086,'non-small cell lung carcinoma' vs 'normal',-1,0.0136327034804526,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-MTAB-6204,'PTBP1/2 knock down by siRNA' vs 'scrambled siRNA' in 'nuclear RNA',1,0.0196343089612949,
ENSG00000278637,H4C1,H4C1 H4C11 H4C12 H4C13 H4C14 H4C15 H4C16 H4C2 H4C3 H4C4 H4C5 H4C6 H4C8 H4C9,homo sapiens,E-GEOD-68086,'colorectal carcinoma' vs 'normal',-1,0.0248850989501788,
