Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000146374	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'BT549; Plasmax media'	-1.2	0.000545496797193407	
ENSG00000146374	homo sapiens	E-GEOD-46590	'YW3-56; 10 micromolar' vs 'DMSO'	1.2	0.00203611068198334	
ENSG00000146374	homo sapiens	E-MTAB-8135	'neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.2	0.00464837958181089	
ENSG00000146374	homo sapiens	E-MTAB-5917	'interleukin-4; 2 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar'	1.1	0.0000985382436638374	
ENSG00000146374	homo sapiens	E-MTAB-779	'breast carcinoma' vs 'normal'	-1.1	0.00245281957828012	
ENSG00000146374	homo sapiens	E-MTAB-6401	'high Twist expression; weak Slug expression' vs 'low Twist expression; strong Slug expression' in 'angioimmunoblastic T-cell lymphoma'	-1.1	0.0075118864511165	
ENSG00000146374	homo sapiens	E-GEOD-59612	'non-enhancing margin; glioma' vs 'normal'	-1.1	0.0457090850725243	
ENSG00000146374	homo sapiens	E-MTAB-3073	'glioblastoma multiforme' vs 'normal'	-1	5.08486935678376e-31	
ENSG00000146374	homo sapiens	E-MTAB-3073	'oligodendroglioma' vs 'normal'	-1	5.73161177621658e-20	
ENSG00000146374	homo sapiens	E-MTAB-7591	'SOX2 overexpression' vs 'wild type' in 'U-343 MG'	-1	3.96378422888588e-16	
ENSG00000146374	homo sapiens	E-GEOD-51704	'KLF5 siRNA' vs 'control' in 'YCC3'	1	0.0000228022301424319	
ENSG00000146374	homo sapiens	E-GEOD-46538	'PDE1C siRNA; IN1760' vs 'control; IN1760'	-1	0.0000318338702948477	
ENSG00000146374	homo sapiens	E-GEOD-21656	'resistant to cisplatin' vs 'sensitive to cisplatin'	1	0.0000437412578259875	
ENSG00000146374	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4; 2 day' vs 'none; 3 day' in 'none; none; 0 day'	1	0.0000636171634487839	
ENSG00000146374	homo sapiens	E-GEOD-45581	'non-inflammatory breast cancer' vs 'normal'	-1	0.00014129478673	
ENSG00000146374	homo sapiens	E-GEOD-17482	'Stat5a/b knockdown' vs 'control' in 'DU145'	1	0.00181863975790654	
ENSG00000146374	homo sapiens	E-MEXP-2447	'100 nanogram per milliliter cortisol' vs 'none'	-1	0.00263174904321589	
ENSG00000146374	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '48 hour'	-1	0.00334745157953888	
ENSG00000146374	homo sapiens	E-GEOD-38959	'breast cancer; breast' vs 'normal; breast'	-1	0.00612514364670657	
ENSG00000146374	homo sapiens	E-GEOD-11151	'clear cell renal carcinoma' vs 'normal' in 'adult'	-1	0.0219952127971181	
