Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000154764	homo sapiens	E-MTAB-6485	'neratinib; 250 nanomolar' vs 'none'	-1.7	0.00130625887136424	
ENSG00000154764	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl'	-1.6	6.58823665285755e-36	
ENSG00000154764	homo sapiens	E-MTAB-7284	'TIGAR knockdown' vs 'wild type'	-1.5	2.05460475051075e-18	
ENSG00000154764	homo sapiens	E-GEOD-58966	'shGATA' vs 'control' in 'DU145-DR'	1.5	2.33770566794644e-10	
ENSG00000154764	homo sapiens	E-GEOD-39121	'lentivirus harboring shRNA of both GATA6 and HOPX' vs 'control'	1.4	1.19818570509113e-30	
ENSG00000154764	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '6 hour' vs 'DMSO; prostate carcinoma' at '6 hour'	-1.4	5.38408193584534e-24	
ENSG00000154764	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '24 hour' vs 'DMSO; prostate carcinoma' at '24 hour'	-1.4	2.68691078971001e-13	
ENSG00000154764	homo sapiens	E-GEOD-63452	'12 hour' vs '0 hour' in 'MCF-10A'	1.4	0.00000142472915901018	
ENSG00000154764	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 1' vs 'scrambled control siRNA' in 'B42 subclone 11'	1.4	0.00441952457353782	
ENSG00000154764	homo sapiens	E-GEOD-33455	'PC3; converted to docetaxel resistant cells' vs 'PC3; none'	1.3	0.0000566602336145192	
ENSG00000154764	homo sapiens	E-GEOD-40595	'ovarian cancer' vs 'normal' in 'epithelial cell'	1.3	0.0000909691326233763	
ENSG00000154764	homo sapiens	E-GEOD-30448	'shRNA22' vs 'control shRNA'	1.3	0.000196340159990236	
ENSG00000154764	homo sapiens	E-GEOD-22866	'glioblastoma' vs 'control'	-1.3	0.00303507106641597	
ENSG00000154764	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 1' vs 'none' in 'B42 subclone 11'	1.3	0.011641488117545	
ENSG00000154764	homo sapiens	E-GEOD-63452	'6 hour' vs '0 hour' in 'MCF-10A'	1.2	0.00000168030629615582	
ENSG00000154764	homo sapiens	E-MTAB-7613	'human cytomegalovirus (Towne strain)' vs 'none'	-1.2	0.00146976158227877	
ENSG00000154764	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 2' vs 'scrambled control siRNA' in 'B42 subclone 11'	1.2	0.00592300765173518	
ENSG00000154764	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 2' vs 'none' in 'B42 subclone 11'	1.2	0.0197236124487228	
ENSG00000154764	homo sapiens	E-GEOD-40643	'recombinant human MFAP5 protein' vs 'vehicle control'	1.1	0.00016267808460712	
ENSG00000154764	homo sapiens	E-MTAB-6738	'dexamethasone; 1 micromolar' vs 'ethanol'	-1.1	0.0165732272274101	
ENSG00000154764	homo sapiens	E-MTAB-8572	'SLC2A5 knockout mediated by CRISPR/Cas9' vs 'wild type genotype'	-1.1	0.0398056918205161	
ENSG00000154764	homo sapiens	E-MTAB-9848	'doxorubicin; 100 nanomolar' vs 'none' in 'scrambled siRNA'	1	0.00187534246604716	
ENSG00000154764	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A'	1	0.00484473724214101	
ENSG00000154764	homo sapiens	E-MTAB-7079	'miR-24-3p lentiviral knockdown' vs 'wild type genotype' in 'MES-MM 98'	1	0.00762698526019889	
ENSG00000154764	homo sapiens	E-GEOD-63252	'wild type; BREFELDIN A' vs 'wild type; control'	-1	0.00903157435377448	
ENSG00000154764	homo sapiens	E-GEOD-63252	'wild type; tunicamycin' vs 'wild type; control'	-1	0.0200784096517468	
ENSG00000154764	homo sapiens	E-GEOD-59612	'contrast-enhancing core; glioma' vs 'normal'	-1	0.022457077228295	
ENSG00000154764	homo sapiens	E-MTAB-8198	'EPZ004777; 6.4 micromolar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO4'	-1	0.0241412911032288	
