Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-41678,'Cal51; cocultured with fibroblast HFF1' vs 'Cal51; normal',1,0.0000069843793597149,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-68086,'colorectal carcinoma' vs 'normal',-1,0.0000126413193277514,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-7791,'CRISPR/Cas9 mediated knockout of ARIDA1A' vs 'wild type genotype' in 'scrambled siRNA; DLD1',1,0.0000337346093839915,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-21750,'malignant mesothelioma; wild type' vs 'normal; wild type',1,0.000085522887251137,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-41678,'Cal51; cocultured with fibroblast Wi38' vs 'Cal51; normal',1,0.000163490259051843,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-37699,'WZ4002 resistant' vs 'control',1,0.000281890235948925,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-49515,'pancreatic cancer' vs 'normal',-1,0.00107944957316496,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-36076,'pancreatic carcinoma' vs 'normal',-1,0.00107944957316499,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-15641,'chromophobe renal cell carcinoma' vs 'normal',-1,0.00108147453663237,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-49515,'gastric cancer' vs 'normal',-1,0.00123109015823475,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-36076,'gastric carcinoma' vs 'normal',-1,0.00123109015823476,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-40776,'expressing O6-methylguanine methyltransferase' vs 'control',-1,0.00202655298608242,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-48433,'NCI-H226; squamous cell lung carcinoma; P04' vs 'NCI-H226; squamous cell lung carcinoma; P0',-1,0.00323520561959106,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-7061,'BRD4 homozygous knockout' vs 'wild type',1,0.00415762575137082,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-2581,'chronic myelogenous leukemia' vs 'normal' in 'hematopoietic stem cell',-1,0.00602229815324561,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani' vs 'mock' at '54 hour',1,0.00711463755521124,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-7061,'PI4KB homozygous knockout' vs 'wild type',-1,0.0109813149381248,
